score,max_tile,board_state
3256,256,[8 5 4 2 3 6 5 1 4 7 4 2 2 4 2 1]
6604,512,[9 4 3 2 6 5 4 1 8 6 3 2 1 3 2 1]
3288,256,[8 5 4 3 3 6 5 1 2 5 7 3 1 3 2 1]
7980,512,[2 1 2 1 1 2 3 2 4 6 7 4 7 9 8 6]
5604,512,[9 5 4 1 6 7 3 2 4 6 2 1 3 2 1 3]
5404,512,[9 3 2 1 6 7 4 5 5 1 3 1 1 2 1 2]
23764,2048,[11  5  3  1  8  6  5  2  6  7  4  3  4  5  3  1]
12488,1024,[ 1 10  7  3  2  8  6  5  6  4  5  3  2  1  2  1]
6636,512,[9 8 3 1 3 6 5 2 6 4 3 4 4 3 2 1]
12640,512,[9 6 3 2 7 8 4 3 9 7 5 2 7 5 3 1]
2432,256,[2 5 3 1 1 8 6 3 4 3 5 2 3 1 3 1]
26696,2048,[11  4  2  1  2  6  3  2  8  9  4  1  6  5  3  2]
11212,1024,[10  5  2  1  1  7  6  3  7  3  4  2  4  5  3  1]
12416,1024,[10  3  2  1  1  6  4  3  8  7  5  2  6  5  4  1]
8732,512,[8 5 3 1 2 6 2 3 1 8 9 2 2 7 2 1]
11344,1024,[ 3  1  5  1  1 10  3  2  2  6  4  3  3  8  2  1]
16924,1024,[10  4  3  2  9  6  5  3  8  7  4  2  7  5  2  1]
20944,2048,[ 1  5  1  2  6  1  2  1  2 11  4  6  3  1  3  1]
7212,512,[8 9 4 3 3 7 6 5 1 4 5 2 2 3 2 1]
3128,256,[8 6 4 3 4 5 7 2 3 4 3 1 1 2 1 2]
11588,1024,[10  3  4  2  8  6  3  1  3  4  6  3  1  3  2  1]
35576,2048,[11  6  2  1 10  7  3  2  9  6  5  3  7  5  4  1]
7436,512,[9 5 3 2 1 7 6 3 8 5 4 2 1 6 2 1]
29816,2048,[11  2  1  2 10  5  2  3  5  6  4  1  3  4  3  2]
5016,512,[9 6 5 4 3 4 6 1 2 5 4 2 1 2 3 1]
13172,512,[9 6 2 1 8 7 4 2 9 6 5 3 8 5 4 2]
8028,512,[1 2 3 1 2 5 4 3 6 7 5 4 9 8 7 5]
12192,1024,[10  2  3  2  8  5  4  1  7  6  1  3  5  4  2  1]
12876,1024,[10  7  5  2  2  4  8  7  3  6  4  3  1  2  3  2]
4256,256,[8 6 5 4 5 7 4 1 4 6 7 2 1 3 2 1]
25948,2048,[11  5  3  1  1  6  5  3  7  9  4  2  6  5  3  1]
17464,1024,[10  6  4  1  8  4  5  3  9  6  4  2  8  4  3  1]
3084,256,[7 1 3 1 6 4 5 2 3 1 8 4 1 4 1 2]
8660,512,[9 2 3 2 6 5 4 3 5 3 1 2 2 9 2 1]
11092,1024,[ 1  5  2  1  2  8  3  2  3  5  4  1 10  1  3  2]
3260,256,[8 1 6 1 5 7 1 5 4 5 4 1 3 2 1 2]
27660,2048,[11  6  4  2  9  7  5  1  8  5  4  2  6  1  3  1]
5248,256,[8 4 3 2 7 6 5 1 6 8 4 2 4 5 3 1]
13244,512,[9 6 2 1 8 7 4 2 9 6 5 3 8 5 4 1]
16356,1024,[10  3  2  1  9  6  4  3  8  7  5  2  6  3  2  1]
27552,2048,[11  4  5  2  9  7  6  4  3  8  5  3  1  2  6  1]
12208,1024,[10  4  2  1  1  8  5  2  7  6  4  3  5  4  2  1]
7224,512,[9 6 5 2 3 4 7 8 2 5 4 3 1 2 3 1]
7088,512,[9 8 2 1 3 5 7 4 6 2 4 2 4 3 2 1]
7020,512,[9 1 3 1 6 3 2 3 8 6 5 2 6 5 4 1]
16088,1024,[ 1 10  1  2  9  7  3  1  8  6  2  3  2  5  4  1]
12444,1024,[10  4  3  1  7  6  4  2  6  5  3  1  4  8  1  2]
14212,1024,[10  1  3  1  2  3  4  2  9  7  5  3  1  6  2  1]
3616,256,[8 5 2 1 1 6 5 3 6 7 4 2 5 4 3 1]
11348,1024,[ 4  1  3  2  6  3  2  1  8  5  4  3  1 10  3  1]
6052,512,[9 5 3 2 8 1 4 1 1 4 1 2 2 1 4 1]
5268,512,[9 7 5 1 5 1 4 3 4 5 3 1 3 2 1 2]
7540,512,[9 4 3 2 8 5 4 1 7 6 3 2 6 5 2 1]
14484,1024,[10  5  3  1  9  7  4  3  5  6  3  2  4  3  2  1]
14404,1024,[10  4  1  3  3  6  4  2  9  7  5  1  2  4  1  2]
16448,1024,[10  5  2  1  9  7  5  2  8  6  3  1  6  4  1  3]
8296,512,[9 5 2 1 8 7 4 2 7 6 5 3 6 5 4 1]
33024,2048,[11  4  2  1 10  8  1  4  8  5  4  2  4  3  2  1]
6392,512,[1 6 2 3 2 3 8 1 9 6 1 2 1 2 3 1]
7600,512,[9 7 5 4 7 8 1 3 2 4 5 2 1 2 3 1]
15520,1024,[10  3  2  1  9  5  4  3  8  6  5  2  5  1  2  1]
1508,128,[1 2 1 3 7 6 5 4 4 5 4 3 2 4 2 1]
11392,1024,[10  1  4  1  5  2  8  2  6  1  5  3  2  4  2  1]
12444,1024,[10  5  1  2  7  1  4  1  8  6  3  2  6  5  2  1]
14152,1024,[10  4  3  1  9  5  1  3  1  7  4  2  5  3  2  1]
37716,2048,[11  5  4  2 10  8  5  1  9  7  4  2  8  3  2  1]
16796,1024,[10  6  3  2  9  8  7  3  1  5  4  2  7  4  2  1]
16000,1024,[10  4  3  1  9  5  4  2  8  7  3  1  6  2  1  2]
3504,256,[8 7 6 4 5 6 1 3 4 5 3 2 1 3 2 1]
11160,512,[9 4 2 1 2 8 3 2 9 6 5 3 7 5 4 1]
13620,1024,[10  4  2  1  9  5  4  3  2  6  3  2  1  3  2  1]
12316,1024,[10  3  2  1  1  8  3  2  7  6  5  3  6  3  2  1]
7628,512,[9 4 3 2 8 5 4 3 7 6 5 2 6 5 4 1]
3396,256,[8 6 4 2 2 7 5 1 6 1 3 2 5 3 2 1]
1284,128,[1 2 3 2 2 1 5 1 7 6 3 2 3 4 2 1]
16784,1024,[10  6  2  1  9  7  4  2  8  6  5  3  6  5  4  1]
16548,1024,[10  6  2  1  9  7  4  2  8  6  5  3  5  3  4  1]
8116,512,[6 3 2 1 7 6 4 3 8 4 7 2 9 3 5 1]
10424,1024,[10  2  5  1  1  6  4  3  5  4  3  7  2  3  2  1]
8112,512,[1 2 1 2 3 4 5 3 4 7 6 1 9 8 7 6]
16080,1024,[10  4  2  1  1  9  5  2  8  7  4  3  1  6  3  1]
14456,1024,[10  3  2  1  1  9  3  4  7  6  5  2  4  5  3  1]
14084,1024,[10  2  5  1  9  3  4  3  7  1  3  2  3  4  2  1]
7160,512,[9 4 5 1 8 6 4 3 7 4 3 2 4 3 2 1]
12072,1024,[10  3  4  1  8  4  1  3  7  6  3  2  2  5  2  1]
16976,1024,[ 7  4  3  2  1  6  4  3  9  8  6  2 10  7  2  1]
12180,1024,[10  7  5  2  4  8  6  3  5  4  2  1  1  2  1  3]
14580,1024,[10  5  3  1  9  6  2  3  7  5  3  2  5  3  4  1]
15612,1024,[ 2  3  2  1 10  6  3  2  2  8  9  3  3  6  5  4]
27888,2048,[11  2  1  2  8  4  3  1  9  5  1  3  8  3  2  1]
15704,1024,[10  4  3  2  8  5  6  3  1  9  3  2  6  5  2  1]
15632,1024,[10  5  4  1  8  6  5  3  5  9  3  2  4  3  2  1]
7280,512,[9 3 2 1 7 5 4 2 1 8 6 1 6 2 1 2]
22956,2048,[11  5  4  1  2  7  3  2  5  8  1  3  4  3  2  1]
16292,1024,[ 9  8  7  1  5  6 10  5  3  5  4  2  1  3  2  1]
12712,1024,[10  5  7  1  2  6  5  3  6  8  3  2  3  6  2  1]
13936,1024,[10  5  4  2  4  6  5  1  5  4  9  2  4  3  2  1]
8228,512,[9 3 2 1 6 5 4 2 8 7 5 1 7 6 3 2]
9232,512,[4 3 2 1 9 1 3 2 7 6 4 1 9 4 3 2]
5796,512,[9 1 7 5 4 7 1 4 3 4 2 3 1 2 3 2]
12224,1024,[10  4  2  1  2  7  5  2  4  6  3  1  8  5  1  3]
7576,512,[9 5 4 1 6 7 5 2 8 6 4 3 1 5 2 1]
7056,512,[9 3 4 1 1 6 8 2 2 5 4 3 7 3 1 2]
23376,2048,[11  5  3  1  4  8  5  2  3  7  6  4  2  5  2  1]
6780,512,[9 4 3 2 1 6 5 3 6 8 4 2 5 3 2 1]
16536,1024,[10  5  4  1  9  7  5  3  8  6  4  2  6  4  2  1]
12292,1024,[10  1  4  2  1  6  7  3  3  8  4  1  1  6  1  2]
7568,512,[9 3 2 1 8 5 3 2 7 6 5 3 6 5 4 1]
4064,256,[8 5 2 1 7 2 4 2 5 7 5 3 3 6 4 2]
28700,2048,[11  5  4  1  9  8  5  3  8  1  3  2  7  3  2  1]
13692,1024,[10  3  1  2  1  4  3  1  6  5  4  3  5  9  2  1]
16260,1024,[10  5  4  3  1  8  5  2  7  9  4  1  1  3  6  2]
11748,1024,[10  8  6  5  4  6  2  1  3  4  5  4  2  1  2  1]
17244,1024,[10  5  4  2  9  6  5  3  8  7  4  2  7  6  2  1]
3804,256,[4 1 3 1 6 5 4 2 7 8 6 3 1 6 5 2]
11340,512,[9 8 9 6 4 7 5 3 6 4 2 1 1 2 3 2]
10156,512,[9 6 1 2 7 9 7 1 2 6 3 2 1 2 4 1]
11128,1024,[10  1  5  2  5  4  6  3  6  7  4  1  4  6  3  2]
7360,512,[9 4 2 1 8 5 3 2 7 6 2 1 6 4 3 2]
14388,1024,[10  7  6  3  9  4  3  2  4  5  4  1  1  3  1  2]
27292,2048,[11  5  3  1  1  9  5  2  8  7  4  3  6  4  3  2]
13200,1024,[10  7  2  1  1  8  6  2  7  6  4  3  5  4  3  2]
6224,512,[8 6 2 1 1 3 4 3 9 4 3 2 3 1 2 1]
12688,1024,[ 6  5  3  1  7  6  5  2  8  5  4  3 10  4  2  1]
7092,512,[9 6 5 4 1 7 4 3 7 6 3 2 1 2 7 1]
7384,512,[1 3 1 2 2 4 7 1 7 8 3 2 9 3 4 3]
8112,512,[9 6 5 4 1 8 7 3 2 7 6 4 1 2 4 2]
3708,256,[2 4 1 2 1 6 3 1 4 7 6 2 8 6 5 4]
3096,256,[2 3 2 1 1 6 4 2 2 7 5 4 8 4 3 1]
17132,1024,[10  6  1  2  8  7  5  3  9  6  4  2  7  4  3  1]
14420,1024,[10  3  2  1  9  7  5  2  5  6  1  3  3  4  2  1]
16172,1024,[10  5  3  2  9  6  5  4  1  8  2  1  7  4  1  2]
12228,1024,[10  1  5  2  5  7  8  4  2  6  3  1  1  2  5  2]
12520,1024,[10  4  3  2  7  5  4  3  8  6  3  2  6  5  2  1]
16404,1024,[10  4  3  2  9  6  5  3  8  7  4  2  1  6  2  1]
33016,2048,[11  4  2  1 10  7  3  2  8  6  5  1  7  4  3  2]
14992,1024,[ 1  7  2  1 10  1  4  3  9  6  7  2  3  1  4  1]
27268,2048,[11  7  4  1  9  6  5  3  8  5  3  2  1  4  2  1]
16408,1024,[10  4  2  1  9  7  4  2  8  6  5  3  6  4  3  1]
12216,1024,[10  8  7  4  3  5  6  3  1  4  5  2  2  1  2  1]
16932,1024,[10  3  2  1  9  6  4  3  8  7  5  2  7  5  3  1]
7732,512,[9 6 5 1 8 7 6 2 4 5 4 1 1 6 1 2]
8096,512,[9 3 2 1 8 6 3 2 7 5 4 3 6 7 3 2]
16876,1024,[10  6  5  4  9  8  7  2  3  5  4  1  1  2  7  3]
7484,512,[9 3 2 1 2 6 4 2 6 8 5 3 7 5 4 1]
16324,1024,[10  6  2  1  9  7  5  3  8  5  4  2  5  3  2  1]
7124,512,[9 4 6 2 4 7 8 4 3 5 1 3 2 1 3 2]
12336,1024,[10  3  2  1  1  4  6  2  8  7  4  1  6  4  3  2]
