score,max_tile,board_state
3208,256,[7 5 2 1 4 2 3 2 6 8 4 1 4 5 1 3]
7448,512,[5 4 2 1 6 5 3 2 8 7 6 1 1 9 4 2]
5588,512,[9 3 2 1 7 1 3 2 6 4 6 3 1 5 2 1]
2040,128,[7 5 3 1 3 6 7 3 1 2 4 2 3 1 2 1]
12012,1024,[ 1  3  2  1  4 10  1  4  2  8  6  7  3  1  3  1]
2204,128,[7 4 3 1 2 5 4 2 5 7 3 1 1 6 4 2]
5428,512,[9 4 3 2 7 3 2 3 1 6 5 2 2 5 2 1]
8036,512,[7 6 2 1 2 1 5 2 9 5 8 4 2 7 5 1]
2136,128,[7 5 3 2 2 1 7 1 6 4 3 2 5 3 2 1]
5012,512,[4 3 2 1 5 6 3 2 6 5 4 3 9 3 2 1]
6988,512,[2 4 3 2 1 5 9 3 8 7 5 2 1 5 2 1]
1136,128,[7 2 3 1 3 4 5 3 2 5 3 2 1 3 2 1]
3036,256,[8 5 4 1 1 3 6 3 7 2 3 2 4 1 2 1]
3720,256,[6 5 4 3 2 6 3 2 7 8 6 1 1 2 5 3]
2000,128,[7 3 2 1 4 1 7 2 2 6 4 3 4 3 1 2]
2540,256,[8 3 4 3 3 5 6 1 2 4 5 4 4 3 1 2]
10268,1024,[10  1  3  1  3  6  2  3  7  3  4  2  4  1  3  1]
5852,512,[7 6 2 1 3 4 9 6 2 5 6 2 1 3 2 1]
3336,256,[6 4 3 1 5 1 5 2 8 7 4 3 4 5 2 1]
2740,256,[8 6 4 1 2 1 5 2 6 5 4 3 4 3 2 1]
3564,256,[7 3 4 1 2 4 8 4 3 5 7 1 1 2 4 2]
12492,1024,[ 6  3  2  1  8  6  4  2 10  7  2  1  6  1  3  2]
2984,256,[8 4 2 1 4 1 4 2 7 6 3 1 4 2 1 2]
3080,256,[8 3 4 2 3 7 6 4 2 5 2 3 1 2 3 2]
2144,256,[8 4 3 2 1 5 4 1 4 3 1 4 2 4 3 1]
5044,512,[6 1 6 4 1 3 5 9 4 5 4 3 1 3 1 2]
12128,1024,[ 8  4  2  1  5 10  6  4  4  7  4  2  2  3  2  1]
4392,512,[4 2 1 5 1 3 2 3 2 5 4 2 9 1 3 1]
3416,256,[8 4 3 1 5 7 6 4 6 4 2 1 1 3 1 2]
2024,128,[7 5 2 1 3 2 6 3 2 1 7 2 1 4 2 1]
3724,256,[2 6 2 1 1 2 7 5 8 7 3 1 4 2 1 2]
3372,256,[8 7 3 2 3 5 6 4 2 6 4 2 1 2 3 1]
10164,1024,[ 3  1  2  1  1  2  3  2  5  4  5  4 10  7  2  1]
7356,512,[4 1 2 1 6 2 5 2 8 7 4 3 9 6 3 1]
1904,128,[7 5 3 1 2 1 5 2 7 5 2 1 3 2 1 2]
10840,1024,[ 2  3  4  2  5  7  2  1 10  5  3  2  1  7  2  1]
5988,512,[3 7 4 2 2 1 9 7 6 4 3 2 1 3 2 1]
3056,256,[8 4 3 2 1 7 2 3 6 3 5 2 3 2 3 1]
8156,512,[7 4 2 1 8 6 3 4 9 7 5 2 1 6 4 1]
5988,512,[9 5 2 1 5 2 4 2 7 6 5 4 6 5 2 1]
3172,128,[7 6 2 1 6 5 4 3 7 6 5 2 6 5 3 1]
5476,512,[6 5 4 1 1 2 9 3 7 5 3 2 4 3 2 1]
3228,256,[8 3 2 1 4 5 4 2 7 6 5 3 4 2 1 2]
2260,128,[7 4 5 4 1 3 6 1 5 7 3 4 1 4 2 1]
5688,512,[5 2 3 1 2 9 6 2 6 5 3 7 1 4 2 1]
2092,128,[7 4 3 2 6 1 7 4 5 4 3 1 1 2 1 3]
3268,256,[2 8 4 1 1 7 6 2 2 6 3 4 1 4 1 2]
6448,512,[6 1 3 1 7 4 5 2 9 5 2 3 6 7 3 2]
3108,256,[7 4 3 1 1 5 4 3 8 3 1 2 6 4 3 1]
6420,256,[8 5 3 1 7 6 5 2 8 7 4 3 7 4 2 1]
5592,256,[8 5 6 3 4 7 1 7 2 8 3 2 1 2 4 1]
7216,512,[6 4 2 1 1 7 5 2 8 5 2 3 9 4 3 2]
18188,1024,[ 6  5  2  1  8  7  3  2  9  8  5  1 10  6  3  2]
3068,256,[8 4 2 1 1 3 6 3 5 2 4 2 3 7 2 1]
7776,512,[6 5 2 1 2 6 3 2 8 7 5 3 9 6 3 4]
3616,256,[5 3 2 1 6 5 4 3 7 6 5 2 8 3 2 1]
3432,256,[1 2 3 1 3 6 4 2 8 7 5 3 6 5 3 2]
1296,128,[5 3 2 1 1 6 3 2 7 3 1 3 3 4 2 1]
3640,256,[2 6 5 1 3 5 7 3 8 6 5 2 5 3 2 1]
1440,128,[7 5 4 3 2 3 6 2 3 5 3 1 1 2 4 2]
8868,512,[9 8 4 2 4 7 8 5 2 6 4 1 1 2 3 2]
2992,256,[8 7 3 1 3 5 2 6 1 2 3 2 3 1 2 1]
1216,64,[6 4 3 1 2 6 2 3 6 4 5 2 3 2 3 1]
2652,256,[1 3 6 1 2 4 2 5 8 6 4 1 4 3 2 3]
2136,128,[7 6 4 2 4 1 7 4 2 4 5 2 1 2 3 1]
3336,256,[7 4 2 1 2 5 4 2 8 6 5 3 5 4 3 2]
3528,256,[5 3 2 1 6 4 5 2 7 8 4 3 3 6 3 1]
6524,512,[9 3 2 1 3 5 3 2 5 8 5 3 2 6 4 1]
2312,256,[8 6 5 1 2 3 1 2 3 4 2 4 1 2 3 1]
5340,512,[4 3 2 1 1 5 4 2 4 7 5 3 9 5 4 1]
4120,256,[6 4 3 1 2 8 1 2 8 5 3 4 4 3 1 2]
4084,256,[7 4 3 1 1 6 8 2 6 4 7 3 5 3 2 1]
2732,256,[8 4 2 1 3 1 3 2 6 5 6 4 5 1 2 1]
4704,256,[3 8 4 1 2 3 7 3 1 8 6 2 2 4 3 1]
3228,256,[7 3 2 1 5 4 3 2 8 5 4 3 4 6 3 2]
6176,512,[7 3 4 1 1 9 5 2 6 7 3 4 2 5 2 1]
3304,256,[8 3 5 2 3 6 7 3 2 3 6 2 1 2 3 1]
4732,512,[9 1 4 1 1 5 1 3 5 6 4 2 2 4 3 1]
10968,1024,[ 5  3  2  1  6  5  4  2  7  6  5  3 10  5  4  1]
3864,256,[8 4 2 1 7 5 3 2 6 7 4 3 4 3 2 1]
5460,512,[2 4 2 1 3 7 5 2 5 9 6 3 4 2 4 2]
6568,512,[1 5 4 1 2 6 5 2 5 8 4 1 9 4 3 2]
6332,512,[4 3 2 1 3 6 3 2 8 4 1 3 9 5 3 1]
3848,256,[3 1 4 2 2 8 7 6 7 5 4 2 1 4 2 1]
3392,256,[7 4 1 2 1 5 2 3 8 6 4 1 6 4 3 2]
4604,512,[2 3 4 3 9 6 3 2 3 5 2 1 2 1 3 2]
868,64,[6 3 2 1 2 1 6 2 3 5 3 4 1 2 4 1]
5596,512,[2 6 4 1 7 9 3 2 3 6 5 1 1 2 3 2]
636,64,[2 4 3 1 3 5 4 3 6 2 3 2 4 1 2 1]
3148,256,[8 7 4 2 1 3 6 3 3 5 4 1 1 2 3 4]
6968,512,[2 4 3 1 4 7 1 3 9 8 6 2 2 1 2 1]
7124,512,[6 1 3 1 1 4 5 2 8 7 4 1 9 4 3 2]
3236,256,[6 4 2 1 1 8 6 2 2 6 4 3 6 5 3 1]
6468,512,[9 6 3 1 4 2 8 5 3 5 4 3 1 2 3 1]
3128,128,[7 4 2 1 1 7 4 2 7 6 1 3 6 5 2 1]
3196,256,[8 4 3 2 2 5 2 3 7 6 4 2 1 5 3 1]
4712,256,[4 3 5 2 5 4 3 1 7 8 2 4 8 4 3 1]
6456,512,[9 6 3 2 3 4 8 5 2 5 4 3 1 2 3 1]
4820,512,[1 3 2 1 5 4 3 2 6 1 6 1 9 3 1 2]
2460,256,[3 4 3 2 2 3 6 5 8 5 4 2 2 3 2 1]
3360,256,[6 5 2 1 4 2 8 3 6 7 4 2 2 1 2 1]
4436,256,[8 5 6 4 4 6 4 3 2 4 8 2 1 3 2 1]
3932,256,[6 7 6 1 2 6 8 3 6 5 4 2 1 2 3 1]
6144,512,[4 7 5 2 2 5 9 7 1 6 3 2 2 3 2 1]
6272,512,[2 3 2 1 3 6 5 2 9 8 3 1 2 3 1 2]
3404,256,[8 1 3 2 1 2 6 1 5 7 1 5 1 2 6 2]
4588,512,[4 3 1 2 1 4 3 1 4 6 4 2 9 4 3 1]
6288,256,[8 3 2 1 6 5 4 2 8 6 5 3 3 8 4 1]
5392,512,[9 2 6 2 4 5 2 4 3 7 3 2 2 4 2 1]
5128,256,[6 4 2 1 7 6 5 2 8 7 2 3 7 6 3 1]
3784,256,[3 5 3 1 7 6 4 2 8 1 2 1 7 4 1 2]
6876,512,[9 2 3 1 2 6 2 3 1 7 1 2 2 8 3 1]
10916,1024,[10  7  5  2  1  4  2  4  2  7  5  2  1  2  3  1]
1392,128,[3 1 3 2 7 4 6 5 4 3 1 3 2 4 3 1]
2400,256,[1 2 3 2 3 4 5 4 8 6 3 2 4 3 2 1]
2360,128,[5 7 5 1 3 1 6 3 7 5 4 2 5 1 2 1]
1348,128,[6 1 3 2 1 4 5 4 2 7 3 1 1 2 4 2]
6868,512,[5 4 2 1 2 9 5 3 8 7 3 2 1 2 4 1]
5492,512,[7 4 3 1 5 9 5 4 2 6 4 2 1 2 3 1]
3956,256,[7 6 4 2 3 5 8 5 2 3 7 4 1 2 3 1]
3248,256,[8 4 3 2 2 7 5 4 6 5 4 2 1 2 3 1]
3588,256,[5 2 3 1 7 4 5 2 8 6 4 3 6 5 2 1]
3716,256,[7 3 2 1 6 4 3 2 8 6 4 3 6 5 2 1]
3660,256,[8 4 3 2 1 7 5 7 5 4 3 2 3 1 2 1]
2368,256,[4 2 4 2 2 5 2 1 6 8 4 2 3 4 3 1]
4712,512,[9 6 2 1 1 3 6 2 3 1 4 3 1 2 1 2]
7368,512,[9 5 3 2 7 1 5 1 8 6 3 2 6 3 2 1]
2452,256,[2 5 3 1 3 6 8 4 4 5 3 2 2 1 2 1]
1984,256,[1 3 2 1 2 1 5 2 4 3 8 3 3 2 3 1]
6296,512,[9 6 2 1 5 1 6 2 6 7 5 3 3 6 3 1]
1272,128,[7 3 2 1 3 2 1 2 5 6 2 3 3 2 4 1]
1872,128,[7 4 3 2 1 7 5 3 5 4 3 1 1 2 1 2]
1632,128,[5 4 3 2 4 7 6 5 1 4 3 2 5 3 2 1]
3884,256,[1 2 3 2 3 5 2 1 8 7 6 4 7 5 3 2]
3432,256,[8 6 3 1 7 1 6 2 4 5 4 3 2 4 3 1]
4936,512,[6 1 3 4 1 9 4 2 2 5 6 4 3 2 1 2]
3544,256,[7 4 2 1 6 5 3 2 8 6 4 3 5 4 3 1]
5432,512,[4 3 2 1 9 5 1 3 7 4 5 1 6 3 1 2]
1620,128,[6 3 2 1 7 5 3 2 6 4 1 3 4 1 2 1]
3592,256,[5 3 2 1 1 7 4 2 8 6 5 3 6 5 4 2]
2032,128,[6 5 4 2 2 6 5 3 7 5 4 1 5 4 3 2]
3964,256,[5 4 2 1 7 5 3 2 6 7 4 3 8 4 3 1]
2884,256,[2 3 2 1 5 1 3 2 7 5 4 3 8 4 3 2]
5600,512,[5 4 1 2 1 6 2 1 4 7 4 2 9 6 2 3]
2916,256,[8 6 2 1 4 2 5 2 6 5 4 3 5 4 2 1]
2420,256,[5 4 3 2 2 1 6 5 8 3 2 1 2 4 1 2]
4688,256,[7 5 2 1 5 7 3 2 8 6 4 3 7 4 2 1]
3380,256,[8 7 3 1 1 6 5 6 5 2 1 2 3 1 2 1]
5252,256,[8 1 3 1 6 4 5 2 8 6 4 3 5 7 2 1]
5152,256,[1 6 2 1 8 5 1 2 7 6 5 3 8 4 2 1]
12428,1024,[10  5  4  1  7  6  5  2  8  5  1  3  5  3  2  1]
9388,512,[9 3 2 1 7 4 3 2 9 5 4 3 3 6 3 2]
5500,512,[3 4 3 1 1 6 4 2 5 7 5 4 9 4 2 1]
7172,512,[9 3 5 2 7 8 6 1 3 5 3 2 2 4 2 1]
5952,512,[7 4 2 1 3 1 3 2 2 7 9 6 3 2 3 1]
1652,128,[6 4 2 1 3 5 3 2 5 7 5 1 3 5 3 2]
11456,1024,[ 6  5  2  1  1  4  3  2  8  5  4  3 10  2  3  2]
2308,256,[4 2 1 3 3 8 4 1 2 4 6 4 1 3 2 1]
5112,512,[4 3 2 1 5 4 3 2 7 3 2 4 2 9 3 2]
2480,128,[7 5 4 1 3 6 3 2 5 7 2 3 2 6 1 2]
7576,512,[7 4 2 1 1 8 3 2 9 7 2 5 1 5 3 2]
2520,256,[3 5 2 1 1 2 4 2 6 5 8 3 5 2 4 2]
3456,256,[1 5 3 2 4 6 5 1 3 8 6 3 1 7 2 1]
3588,256,[8 6 4 2 7 4 6 1 3 6 4 3 1 2 3 2]
2152,128,[3 7 5 1 2 1 7 3 6 4 3 4 4 3 2 1]
5704,512,[2 5 3 2 7 4 1 3 9 7 3 2 2 1 2 1]
2968,256,[7 3 2 1 1 8 6 3 2 5 3 2 1 3 2 1]
9992,1024,[ 6  4  3  2  2  3  6  5  4 10  5  2  1  3  2  1]
5632,512,[7 2 3 1 5 9 6 3 2 6 4 2 1 2 3 4]
2944,256,[5 4 2 1 3 2 7 2 8 5 4 3 2 4 3 1]
10008,1024,[ 5  3  2  1  2  6  4  3  1 10  5  2  6  3  4  1]
3136,256,[4 7 3 1 2 6 4 2 1 8 5 4 4 1 3 1]
6480,512,[5 3 2 1 1 4 3 2 8 6 4 3 9 3 5 2]
3508,256,[5 6 3 2 6 5 2 1 7 2 5 2 8 1 3 1]
6828,512,[9 4 3 2 2 8 5 4 1 7 4 3 4 3 2 1]
6616,512,[9 3 2 1 1 5 6 2 6 8 4 1 4 3 1 2]
5256,512,[3 5 3 2 2 7 5 4 1 9 4 3 2 1 5 1]
980,64,[1 4 2 1 6 1 5 2 5 3 6 1 3 2 4 2]
6200,512,[4 1 3 1 7 6 5 2 9 5 4 3 7 3 2 1]
5880,512,[9 1 5 1 1 7 3 2 6 5 6 4 5 4 3 2]
4304,256,[8 4 2 1 2 1 6 3 8 5 1 2 6 1 3 1]
2768,256,[2 5 2 1 3 8 3 4 4 7 1 3 2 3 2 1]
4600,512,[4 2 1 3 2 4 2 1 4 6 3 2 9 3 5 1]
7124,512,[5 1 2 1 6 7 3 2 8 5 4 3 9 1 3 1]
7832,512,[5 4 2 1 7 5 3 2 8 7 5 3 9 5 4 2]
3436,256,[8 2 4 1 2 6 5 2 6 7 4 3 4 3 2 1]
10184,1024,[ 4  3  2  1  1  5  3  2  5  7  4  3 10  3  2  1]
3312,256,[2 7 4 1 5 4 8 2 6 5 4 1 5 2 1 2]
1092,64,[6 4 2 1 4 2 1 2 6 5 4 3 5 4 3 2]
5528,512,[5 4 3 1 4 7 6 4 1 9 5 2 4 3 2 1]
6156,512,[9 6 4 2 7 5 2 1 3 7 4 2 1 5 2 1]
7640,512,[9 6 3 2 6 7 8 1 5 6 4 2 2 4 3 1]
14600,1024,[ 5  1  2  1  7  5  4  2  9  6  5  3 10  4  3  2]
3380,256,[8 5 1 2 2 6 4 1 6 7 3 2 4 3 4 1]
7776,512,[6 5 4 1 1 8 7 2 9 6 4 5 6 3 2 1]
3032,256,[5 7 5 2 4 2 8 1 3 5 4 2 1 2 3 4]
9076,512,[6 4 2 1 8 5 3 2 9 8 1 3 7 6 3 2]
4240,256,[8 6 3 1 1 2 8 3 4 6 4 2 1 2 3 1]
3048,256,[8 1 7 1 4 5 1 3 2 6 3 2 3 4 2 1]
10416,1024,[10  5  4  2  2  1  7  3  1  2  5  6  3  1  2  1]
5284,256,[8 2 1 2 2 1 6 4 6 7 8 1 4 6 3 2]
2380,256,[2 3 4 3 1 4 5 4 6 8 3 2 1 3 2 1]
7500,512,[6 3 2 1 7 6 5 2 8 5 4 3 9 4 3 2]
6076,512,[4 2 1 2 1 4 3 1 8 5 4 2 9 4 2 1]
5648,512,[6 5 3 1 2 3 4 2 6 7 3 9 4 2 1 2]
2352,128,[7 6 4 2 4 3 7 5 1 2 6 3 2 1 3 1]
3232,256,[4 1 3 1 2 8 4 2 5 6 7 3 4 5 4 1]
2428,128,[5 7 6 1 4 6 7 5 3 2 3 2 2 1 2 1]
636,64,[6 3 2 1 3 1 4 2 4 3 2 1 3 5 4 2]
3392,256,[8 6 3 2 6 1 7 3 3 5 4 2 2 4 3 1]
2864,256,[3 1 3 1 5 3 5 2 7 1 4 3 8 3 2 1]
1412,128,[6 2 3 2 2 5 7 3 5 4 3 2 1 3 2 1]
6628,512,[5 4 2 1 7 6 5 2 9 7 4 3 6 5 3 1]
2752,256,[6 4 3 2 4 6 8 4 3 5 4 2 2 1 3 1]
6968,512,[8 3 2 1 7 2 3 2 9 5 4 3 3 6 1 2]
1760,128,[7 4 3 2 3 7 2 1 2 5 4 3 1 3 2 1]
1352,128,[7 2 1 2 1 6 2 1 5 1 3 2 3 2 5 3]
6644,512,[6 3 4 3 3 6 3 2 9 8 5 1 1 2 1 3]
5844,512,[5 1 4 1 7 4 3 2 9 1 4 3 7 4 2 1]
5988,512,[9 3 2 1 6 5 3 2 7 6 4 3 6 5 2 1]
1532,128,[7 4 2 1 4 6 3 2 5 4 5 3 4 3 2 1]
3244,256,[7 5 6 2 2 4 8 4 5 2 4 2 2 1 3 1]
1864,128,[7 3 2 1 4 2 1 3 5 7 2 1 2 5 4 2]
7540,512,[9 6 3 1 6 7 4 2 8 4 3 1 6 2 1 2]
3216,256,[5 4 3 1 3 7 5 4 2 8 6 1 1 3 1 2]
1564,128,[7 6 4 3 3 4 6 1 1 2 4 3 2 1 3 2]
7672,512,[2 1 3 4 6 3 7 2 2 8 9 3 1 2 1 7]
1920,128,[6 5 2 1 5 1 3 4 2 7 5 2 5 6 3 1]
6184,512,[4 7 3 2 2 9 1 6 5 7 5 3 4 3 2 1]
2304,256,[8 3 6 3 1 2 3 5 2 1 2 3 1 4 3 1]
3264,256,[8 5 2 1 3 6 1 4 5 1 7 1 2 5 4 2]
2084,256,[3 1 2 1 4 2 4 2 5 3 1 4 8 4 2 1]
2028,128,[3 4 3 1 7 1 7 3 4 6 4 2 1 2 3 1]
1108,64,[5 1 2 1 1 5 3 2 4 6 4 3 6 5 2 1]
3340,256,[4 3 1 2 5 4 3 1 7 6 5 2 8 5 4 3]
4836,256,[8 2 1 2 5 3 2 1 8 6 1 4 7 5 3 1]
2908,256,[2 4 3 2 7 5 4 3 8 4 1 2 1 5 2 1]
6468,512,[9 5 3 2 4 8 6 4 2 5 4 3 1 2 3 2]
5664,512,[9 2 3 1 5 7 6 2 6 4 3 4 4 3 1 2]
3036,256,[5 1 3 1 1 7 4 3 6 8 3 2 1 2 4 1]
2592,256,[2 1 3 2 8 4 5 4 5 6 4 2 1 3 5 1]
5416,512,[9 5 2 1 2 6 3 2 7 5 4 3 3 2 1 2]
3812,256,[6 4 2 1 8 5 3 2 7 6 2 4 6 5 3 1]
3232,256,[8 5 1 2 1 6 4 1 5 7 3 2 3 5 2 1]
3988,256,[4 1 3 1 7 4 5 2 8 7 4 3 5 6 2 1]
4404,256,[8 6 2 1 7 5 3 2 5 7 5 1 6 5 4 2]
5488,512,[2 7 6 1 4 5 4 2 2 9 5 4 1 4 2 1]
2480,128,[7 4 3 1 3 6 5 3 6 7 3 2 5 3 2 1]
1928,128,[6 5 3 2 1 4 7 5 3 6 5 2 1 5 2 1]
2240,128,[7 5 4 2 4 6 3 7 1 4 5 4 2 3 1 2]
3336,256,[8 5 3 1 5 2 4 2 7 4 6 3 5 3 2 1]
4756,512,[6 3 2 1 5 4 3 2 9 5 4 3 2 4 3 2]
2920,256,[1 5 4 1 4 2 1 2 8 7 5 4 1 4 3 1]
3064,128,[7 3 2 1 6 5 6 2 7 6 5 3 6 4 3 1]
7300,512,[5 3 4 1 8 4 5 2 9 7 4 1 6 5 1 2]
2052,128,[7 6 3 1 1 3 5 2 6 4 6 3 4 2 5 2]
3400,256,[6 2 3 2 8 3 5 1 7 6 3 2 5 3 2 1]
1404,128,[7 4 3 2 1 2 6 4 4 5 4 3 1 3 2 1]
1656,128,[7 5 2 1 5 6 5 2 3 5 4 3 2 1 3 2]
3720,256,[6 4 3 1 4 7 6 4 3 8 5 3 2 6 2 1]
3332,256,[3 1 3 1 7 2 4 2 6 5 2 3 8 6 3 2]
5548,512,[3 2 4 3 6 9 3 2 2 7 6 3 4 3 2 1]
2188,256,[3 5 3 2 1 3 8 5 5 1 3 2 1 3 2 1]
1588,128,[6 4 5 3 4 2 7 2 2 1 2 6 1 2 1 2]
7420,512,[5 4 1 2 6 7 2 4 8 6 3 2 9 3 4 1]
4808,512,[1 5 4 1 4 2 6 2 9 5 4 3 5 2 1 2]
6156,512,[7 6 7 2 3 5 9 4 5 4 3 1 1 2 1 2]
7244,512,[6 5 4 1 1 7 5 3 9 4 3 2 8 3 2 1]
