score,max_tile,board_state
604,64,[6 1 3 1 5 2 4 3 3 4 3 2 1 3 2 1]
5916,512,[6 4 3 1 7 3 5 2 9 6 4 1 6 2 1 2]
3580,256,[8 4 2 1 1 7 1 3 7 5 4 2 5 1 2 1]
1072,128,[1 4 2 1 4 2 3 2 7 1 4 1 5 2 1 4]
4900,512,[4 1 2 1 5 2 1 3 6 4 3 2 9 6 4 1]
2536,128,[7 4 3 1 5 3 5 4 7 6 4 2 6 3 2 1]
6904,512,[2 7 3 1 8 5 4 3 9 4 3 2 5 3 2 1]
972,64,[6 3 2 1 4 5 3 4 6 1 4 3 4 3 2 1]
792,64,[3 2 1 2 5 4 2 3 6 5 3 2 5 3 2 1]
3032,128,[7 5 3 1 1 7 5 3 7 6 3 2 5 4 2 1]
4948,512,[6 4 2 1 9 5 4 3 6 4 3 2 4 3 2 1]
4680,512,[9 2 1 4 2 4 5 3 4 6 4 2 2 3 2 1]
4216,256,[6 5 3 1 7 6 2 3 8 5 4 2 7 4 3 1]
1332,128,[4 2 4 1 5 4 5 3 7 1 4 2 5 3 2 1]
3396,256,[5 4 5 1 7 6 3 2 8 5 2 3 5 3 1 2]
724,64,[1 2 4 2 2 4 1 3 5 3 5 1 1 6 4 2]
2896,256,[5 4 3 1 4 6 5 3 8 5 3 2 6 3 2 1]
9740,1024,[ 2  1  3  1  6  3  4  3 10  5  3  2  5  4  2  1]
6360,512,[8 4 3 2 3 9 5 4 6 4 3 2 2 3 2 1]
7944,512,[5 4 3 1 8 3 4 3 9 5 3 2 8 4 2 1]
6372,512,[7 3 2 1 9 6 4 3 7 5 1 2 6 1 4 1]
3052,256,[5 6 2 1 6 5 4 3 8 4 3 2 6 3 2 1]
3216,256,[5 4 2 1 8 5 3 4 7 6 4 2 1 4 2 1]
2468,256,[5 4 2 1 6 5 4 2 8 4 2 1 3 2 1 2]
3832,256,[7 3 2 1 8 4 3 2 7 6 4 3 5 3 2 1]
3376,256,[4 6 3 2 7 2 5 3 8 5 4 2 5 4 3 1]
3100,256,[5 3 2 1 8 6 4 3 7 4 1 2 4 3 2 1]
3912,256,[7 5 3 1 1 3 5 3 7 8 4 2 6 4 3 1]
736,64,[3 1 3 1 5 3 1 3 6 5 3 1 5 2 1 2]
4728,512,[9 4 3 2 6 1 5 3 3 5 3 2 2 4 2 1]
4848,512,[5 2 4 1 1 6 5 2 5 3 2 1 9 5 1 2]
2532,256,[1 6 1 2 5 3 4 1 8 5 3 2 5 3 2 1]
2996,256,[2 6 3 1 7 2 4 3 8 5 2 1 1 3 1 2]
1336,128,[4 3 1 2 3 6 5 1 7 4 3 2 4 1 2 1]
2380,256,[4 1 2 1 5 2 1 3 8 3 4 2 6 4 3 1]
3208,256,[3 6 3 2 8 1 5 1 5 7 4 3 4 3 2 1]
3716,256,[6 3 1 3 7 6 2 1 8 5 3 2 6 3 5 1]
712,64,[3 1 3 1 5 2 4 2 6 5 3 1 4 2 1 2]
7384,512,[1 6 4 1 2 9 6 3 8 7 4 2 5 4 2 1]
1468,128,[4 1 3 2 5 3 4 3 7 6 3 2 5 3 2 1]
5320,512,[9 1 2 1 4 3 4 3 1 6 7 2 5 3 2 1]
4968,256,[1 5 1 2 7 6 3 1 8 7 4 2 7 6 5 3]
2600,256,[1 2 6 2 3 8 4 1 1 6 1 2 2 1 5 3]
2560,256,[8 5 3 1 5 3 4 2 6 5 3 1 4 2 1 2]
788,64,[4 3 2 1 5 4 1 3 6 5 4 2 4 3 2 1]
6592,512,[6 3 2 1 7 5 3 2 9 7 5 3 6 5 4 1]
3284,256,[8 5 4 1 4 7 6 4 2 5 4 3 1 2 3 2]
5548,512,[9 5 2 1 3 7 4 3 6 5 3 1 5 2 1 2]
3196,256,[5 4 2 1 8 5 4 2 7 6 2 3 1 4 1 2]
4656,512,[4 3 2 1 9 4 3 2 6 2 4 3 2 5 1 2]
4668,512,[2 5 2 1 9 3 5 3 6 4 3 2 4 1 2 1]
2480,256,[8 4 2 1 3 5 4 3 6 4 3 2 5 3 2 1]
800,64,[6 4 2 4 4 3 1 3 6 2 3 2 1 3 2 1]
2512,256,[1 4 3 1 6 3 5 2 8 5 2 1 5 2 1 2]
4296,256,[5 1 5 1 7 6 3 2 8 7 4 1 6 5 3 2]
2344,256,[1 6 2 1 3 5 4 2 8 4 2 1 4 2 1 2]
3728,256,[7 3 1 2 8 4 2 3 7 6 3 1 3 2 4 2]
1744,128,[7 5 2 1 1 6 4 3 6 5 3 2 4 3 2 1]
6772,512,[5 4 3 1 6 8 4 3 9 6 3 2 5 4 2 1]
2320,256,[2 3 2 1 6 5 3 2 8 4 2 3 4 2 1 2]
1588,128,[4 3 1 2 5 6 3 1 7 5 4 2 5 4 3 1]
644,64,[5 1 3 1 6 4 1 2 5 1 3 1 1 2 1 3]
3860,256,[7 5 4 1 4 7 5 3 8 5 3 2 5 3 2 1]
2280,256,[5 3 2 1 8 2 5 2 5 4 2 1 1 5 1 2]
2076,128,[7 6 3 2 2 7 2 3 5 4 3 2 4 3 2 1]
3804,256,[5 7 3 1 7 1 5 3 8 5 3 2 5 3 2 1]
3716,256,[6 5 4 1 8 6 5 3 7 5 3 2 5 4 2 1]
3152,256,[3 7 5 1 2 6 1 3 8 4 3 2 5 3 2 1]
2464,128,[4 2 1 4 6 7 4 2 7 3 5 1 1 4 6 3]
5528,512,[2 6 2 1 6 7 4 3 9 4 3 2 4 3 2 1]
3392,256,[5 3 2 1 6 1 4 3 7 6 3 1 8 2 4 2]
3552,256,[5 4 3 2 7 6 5 1 8 5 3 2 6 3 2 1]
6480,512,[7 6 5 1 1 9 4 3 7 6 3 1 5 4 1 2]
4508,256,[7 2 1 2 8 3 2 1 7 6 3 2 5 7 4 1]
6532,512,[3 1 3 1 8 6 4 3 9 2 3 2 6 4 2 1]
2840,128,[6 7 5 4 1 6 4 3 7 5 3 2 6 4 2 1]
1764,128,[7 4 3 2 6 5 1 3 5 6 3 2 4 3 2 1]
2696,256,[2 5 4 1 5 6 1 2 8 5 3 4 5 4 2 1]
1156,128,[1 3 2 1 4 1 5 2 7 5 4 3 4 3 2 1]
6852,512,[9 1 2 1 8 4 1 2 7 5 2 1 5 2 4 2]
7996,512,[8 1 2 4 9 3 4 3 8 4 3 2 2 6 2 1]
1072,64,[6 5 2 1 2 6 5 3 4 5 2 1 1 2 1 2]
2776,256,[5 4 3 2 1 6 4 3 6 5 3 2 8 3 2 1]
4936,512,[4 1 4 1 5 9 5 4 6 5 3 2 5 1 2 1]
2852,256,[1 7 3 2 2 3 5 1 8 1 4 3 5 4 2 1]
4996,512,[2 6 5 1 1 5 4 3 9 4 3 2 6 3 2 1]
2756,256,[8 4 1 2 6 5 4 3 5 6 3 2 1 4 2 1]
3596,256,[6 5 2 1 8 6 3 4 7 4 5 2 5 1 2 1]
2436,256,[6 3 2 1 8 1 5 2 5 4 3 1 4 3 1 2]
1132,128,[4 2 3 2 1 7 5 1 4 5 3 2 1 3 2 1]
2056,256,[1 3 4 2 5 4 3 1 8 3 1 2 4 1 2 1]
3036,256,[4 7 2 1 1 6 4 3 8 4 3 1 4 3 1 2]
1916,128,[7 5 3 1 4 6 5 3 6 5 4 2 4 3 2 1]
3268,256,[4 3 2 1 7 4 5 3 8 5 4 2 6 3 2 1]
6372,512,[4 2 1 2 9 3 2 3 8 5 3 2 3 6 4 1]
1560,128,[7 3 5 1 2 5 4 3 5 6 3 2 4 3 2 1]
4076,256,[7 5 3 1 8 6 5 3 7 5 3 2 5 3 2 1]
6268,512,[9 2 5 1 2 5 1 2 5 8 4 1 4 3 1 2]
3092,256,[2 6 3 2 7 3 4 3 8 5 3 2 4 3 2 1]
3804,256,[6 5 2 1 7 6 5 3 8 5 1 2 6 1 2 1]
3156,256,[1 7 5 3 5 8 4 2 4 6 2 1 1 2 3 2]
3480,256,[5 7 3 1 6 4 5 3 8 5 4 2 5 4 3 1]
1448,128,[7 5 3 1 1 6 4 2 5 4 3 1 4 2 1 2]
1028,64,[5 4 2 3 2 6 5 4 6 2 4 2 2 1 2 1]
3712,256,[4 2 5 2 7 5 1 3 8 7 3 2 5 3 2 1]
1468,128,[3 6 4 1 2 5 1 3 7 4 3 2 5 3 2 1]
1516,128,[1 5 3 1 2 7 6 4 4 5 4 2 2 4 2 1]
6212,512,[9 4 3 2 8 1 2 1 6 2 1 2 4 1 2 3]
5576,512,[9 5 3 2 3 1 5 3 7 5 4 2 6 4 3 1]
7792,512,[8 4 3 1 7 9 7 4 2 5 3 2 1 2 6 1]
4928,512,[1 6 2 1 6 2 5 2 9 3 1 3 5 1 2 1]
3064,256,[6 3 2 1 8 4 3 2 7 2 1 3 5 4 2 1]
3324,256,[7 4 1 2 8 5 3 1 6 1 5 3 4 5 3 1]
3152,256,[5 3 2 1 7 4 3 2 8 6 2 1 5 2 4 2]
2560,128,[7 4 3 1 4 6 5 3 7 5 4 2 6 3 2 1]
1688,128,[5 1 4 1 6 3 5 3 7 5 4 2 5 3 2 1]
2872,256,[1 3 2 1 5 1 3 2 7 5 2 3 8 2 4 2]
2948,256,[4 3 2 1 7 4 1 3 8 5 4 2 5 4 3 1]
1592,128,[4 3 1 2 7 4 5 3 6 5 2 1 5 4 3 2]
2384,128,[7 3 2 4 1 4 6 3 7 5 1 2 1 6 3 1]
748,64,[4 2 1 2 5 1 4 1 6 4 2 3 4 5 1 2]
2840,256,[8 4 3 2 3 2 5 1 1 7 4 2 5 3 2 1]
3488,256,[7 2 1 2 2 4 8 4 7 5 3 2 2 1 2 1]
4040,256,[6 4 3 1 1 7 4 3 7 6 3 1 8 3 1 2]
1668,128,[1 5 4 1 6 4 1 3 7 6 3 2 4 3 2 1]
4936,512,[3 1 3 1 2 6 5 3 9 5 3 2 6 3 2 1]
2392,128,[7 5 3 2 5 3 5 3 7 5 3 1 4 6 1 2]
3864,256,[6 5 3 1 3 8 5 3 7 6 3 2 6 5 2 1]
2552,256,[1 4 2 1 2 5 1 3 8 6 5 2 5 4 3 1]
5736,512,[6 5 3 1 7 6 2 3 9 4 1 2 5 1 3 1]
612,64,[2 3 2 1 4 1 4 3 5 4 1 2 6 1 3 1]
2148,256,[1 3 2 1 8 5 4 3 5 3 1 2 4 1 2 1]
1860,128,[5 3 1 2 6 5 2 3 7 6 4 2 5 4 2 1]
3788,256,[8 7 2 1 1 5 4 3 7 4 3 2 6 3 2 1]
6468,512,[7 4 3 1 1 9 5 3 7 6 4 2 6 5 2 1]
6520,512,[6 7 5 2 7 6 4 1 9 5 3 2 4 3 2 1]
1296,128,[1 5 4 1 3 1 5 3 7 5 4 2 3 4 2 1]
3600,256,[5 1 3 2 8 3 2 1 7 5 3 2 2 7 4 1]
1416,64,[6 5 3 1 1 6 4 3 6 5 3 2 5 4 2 1]
6280,512,[7 5 2 1 9 7 4 3 6 5 3 2 5 4 2 1]
5232,512,[9 5 3 1 7 2 5 2 5 4 3 1 2 1 4 2]
2148,128,[7 3 1 2 1 7 5 1 6 5 3 2 4 3 2 1]
4060,256,[7 3 2 1 1 7 5 3 8 6 3 2 6 3 2 1]
2388,256,[8 1 4 2 6 4 2 1 4 5 4 3 3 2 1 2]
1764,64,[6 5 6 2 3 6 5 1 6 5 1 2 5 3 2 1]
1492,128,[6 3 4 1 1 4 2 3 7 5 1 2 5 4 3 1]
5412,512,[1 7 1 2 6 1 3 1 9 3 1 2 6 1 3 1]
3052,256,[1 2 7 2 2 6 5 4 8 3 2 1 4 2 1 3]
5792,512,[5 4 2 1 9 7 4 3 6 4 6 2 5 1 2 1]
3152,256,[3 7 4 1 5 2 5 3 8 5 4 2 5 4 2 1]
3016,256,[1 7 2 1 3 6 5 3 8 1 4 1 3 2 1 2]
1564,128,[5 1 2 4 7 3 5 2 3 5 2 1 1 2 6 4]
3444,256,[8 4 3 2 7 6 4 1 6 2 5 3 2 4 2 1]
1540,128,[4 2 4 1 6 3 1 2 7 6 4 1 1 3 1 2]
5436,512,[7 6 4 1 2 5 3 2 9 4 2 1 5 2 1 3]
5508,512,[2 6 2 1 7 2 5 4 9 5 3 2 5 4 2 1]
7008,512,[1 4 3 2 7 1 5 3 8 6 3 2 9 3 2 1]
6924,512,[5 4 2 1 8 5 4 2 9 6 5 3 6 4 3 1]
5948,512,[5 4 3 1 7 5 4 3 9 7 3 2 4 3 2 1]
4700,512,[1 4 3 1 4 6 4 3 9 5 3 2 4 3 2 1]
6016,512,[6 1 3 2 9 6 5 1 6 7 1 2 4 5 2 1]
3348,256,[1 3 7 6 8 6 3 1 4 5 1 2 1 3 2 4]
1588,128,[4 1 4 1 5 3 5 2 7 6 2 1 5 4 1 2]
6900,512,[7 3 2 1 9 5 1 3 7 6 4 2 2 7 5 1]
3244,256,[3 5 3 2 6 1 5 3 7 5 3 2 8 3 2 1]
4116,256,[7 6 3 2 3 7 5 3 8 6 3 2 4 3 2 1]
5100,512,[1 5 3 2 9 6 4 3 6 5 3 2 5 4 2 1]
4604,512,[1 4 3 2 9 5 1 3 6 4 3 2 4 1 2 1]
1684,128,[4 3 2 1 7 4 3 2 6 5 4 1 2 6 1 3]
6072,512,[7 3 2 1 1 9 4 3 7 6 3 2 5 3 2 1]
1080,128,[2 1 2 1 5 2 1 3 7 4 3 2 2 5 2 1]
1788,128,[5 2 3 1 6 4 2 3 7 6 4 2 5 4 2 1]
3912,256,[7 4 2 1 1 8 4 3 7 6 5 2 5 3 2 1]
4380,256,[5 7 4 1 7 6 5 3 8 5 4 2 6 4 3 1]
7448,512,[2 6 4 3 9 7 5 1 8 6 3 2 5 4 2 1]
2784,256,[6 4 3 2 3 6 4 3 8 5 3 2 5 3 2 1]
5188,512,[4 6 2 1 6 1 5 3 9 4 3 2 6 1 2 1]
4944,512,[2 1 4 3 4 3 5 1 9 6 4 2 6 4 2 1]
2368,256,[8 3 2 1 2 5 4 3 4 3 6 2 3 1 2 1]
6084,512,[4 3 2 1 7 6 4 3 9 5 3 2 7 4 2 1]
4412,256,[7 5 4 1 8 1 6 3 7 6 4 2 6 3 2 1]
7156,512,[8 3 2 1 9 5 1 2 7 6 4 3 5 4 1 2]
3204,256,[5 3 1 2 6 5 4 1 7 4 3 2 8 3 2 1]
1456,128,[2 6 5 1 1 5 1 2 7 4 3 4 4 3 2 1]
1272,128,[2 5 4 1 4 1 5 3 7 4 3 2 5 3 2 1]
1588,128,[5 4 3 1 7 5 4 3 5 6 3 2 2 4 2 1]
1744,128,[5 3 2 1 2 6 5 3 6 7 4 2 2 4 2 1]
1012,64,[3 1 4 1 2 6 5 3 6 1 4 2 5 3 2 1]
2228,128,[5 4 3 1 6 7 4 3 7 5 3 2 4 3 2 1]
1752,128,[2 6 4 3 1 7 5 2 6 5 4 1 1 4 1 2]
5196,512,[9 4 3 2 3 7 5 4 5 4 3 2 1 3 2 1]
4552,256,[7 2 1 3 8 4 2 1 7 6 3 2 4 7 5 1]
3992,256,[3 7 3 2 7 6 5 3 8 5 3 2 5 3 2 1]
2324,256,[3 4 3 1 2 6 1 2 8 3 5 1 4 2 1 2]
4244,256,[6 7 4 1 7 6 3 2 8 5 2 3 5 4 1 2]
3416,256,[5 4 2 1 7 6 4 3 8 4 3 2 6 3 2 1]
3184,256,[8 3 2 1 7 5 4 3 6 1 3 2 5 3 2 1]
4824,512,[2 6 4 1 4 1 5 2 9 5 4 1 5 3 1 2]
3068,256,[8 6 2 1 6 3 4 3 5 6 5 2 4 2 3 1]
5736,512,[6 5 4 1 3 7 5 3 9 5 4 2 5 4 2 1]
3624,256,[5 3 2 1 7 6 5 2 8 5 4 3 6 4 2 1]
6976,512,[6 5 3 1 8 6 5 3 9 5 3 2 5 4 2 1]
6200,512,[2 7 1 3 7 6 5 2 9 5 4 1 5 1 3 2]
5832,512,[5 6 4 1 7 4 1 3 9 5 4 2 6 4 2 1]
3828,256,[2 1 3 2 1 8 4 3 8 5 3 2 5 1 2 1]
2528,256,[1 6 3 1 6 1 4 3 8 4 3 2 4 3 2 1]
1404,128,[3 2 1 2 4 3 5 1 7 4 1 5 6 1 2 1]
3548,256,[2 5 3 2 6 7 5 3 8 5 3 2 6 4 2 1]
1884,128,[6 5 4 3 5 4 2 1 7 5 3 2 6 4 2 1]
2504,256,[8 2 3 2 1 4 2 4 6 5 4 2 5 4 2 1]
5520,512,[6 1 2 1 2 7 3 2 9 6 2 1 5 3 1 2]
1492,128,[5 4 2 1 7 2 1 4 6 5 3 2 4 3 2 1]
1800,128,[2 6 5 4 1 5 6 3 7 3 4 2 2 4 3 1]
3280,256,[2 8 3 1 3 6 5 3 7 5 4 2 5 3 2 1]
668,64,[5 4 3 2 4 2 1 3 6 4 3 2 4 3 2 1]
3744,256,[7 1 2 1 8 4 3 2 7 6 4 3 4 3 2 1]
2660,256,[5 4 3 1 1 6 5 4 8 5 3 2 5 1 2 1]
2636,256,[3 5 3 1 1 6 5 3 8 5 3 2 5 3 2 1]
4584,256,[7 4 2 1 8 5 4 3 7 4 3 2 6 7 2 1]
1424,128,[6 1 3 2 7 3 1 3 5 4 3 2 2 5 2 1]
3268,256,[8 7 4 3 1 3 6 1 6 2 4 2 1 4 2 1]
7156,512,[5 4 3 1 8 1 5 2 9 6 4 1 7 3 1 2]
2036,256,[2 5 2 3 4 1 4 1 8 4 1 2 1 3 2 1]
1428,128,[3 4 2 1 6 5 1 3 7 4 3 2 5 1 2 1]
2592,128,[6 5 2 1 3 6 7 3 7 5 4 1 5 2 1 2]
2592,256,[8 4 2 1 3 1 6 3 6 5 3 2 1 3 2 1]
2996,256,[5 2 1 2 8 4 3 1 7 5 4 3 5 3 2 1]
3496,256,[8 4 2 1 6 1 5 2 7 5 4 3 3 6 3 1]
4976,512,[6 1 4 1 2 6 5 2 9 1 4 1 5 4 1 2]
4272,256,[8 4 2 1 1 8 6 4 6 4 3 2 1 3 2 1]
1952,128,[5 3 2 1 6 4 3 4 7 6 4 2 6 3 2 1]
6280,512,[7 6 5 1 2 7 4 3 9 5 3 2 5 3 2 1]
2632,256,[4 1 3 1 6 3 4 3 8 6 3 2 5 3 2 1]
1772,128,[4 2 1 3 6 5 4 1 7 6 3 2 5 3 2 1]
3908,256,[6 3 2 1 8 6 5 3 6 7 3 2 2 6 2 1]
5716,512,[9 3 2 1 6 4 3 2 7 6 5 1 5 3 1 2]
4108,256,[8 3 2 1 1 6 3 2 8 5 2 1 5 3 1 2]
2968,256,[6 5 4 2 8 2 5 1 6 5 3 2 5 3 2 1]
3260,256,[5 6 2 1 7 3 1 3 8 5 3 2 5 4 2 1]
4032,256,[7 6 2 1 2 7 5 3 8 5 4 2 5 4 3 1]
1504,128,[7 3 2 1 5 4 3 2 6 5 4 3 4 3 2 1]
2852,256,[8 5 3 2 3 2 4 3 7 1 3 2 5 3 2 1]
1508,128,[7 5 3 2 1 6 2 5 2 5 3 2 1 4 2 1]
3696,256,[7 5 4 1 8 4 5 3 7 1 4 2 4 3 2 1]
6380,512,[7 1 2 1 9 5 1 3 7 6 5 2 6 4 2 1]
908,64,[4 3 2 1 5 4 5 2 6 5 4 3 2 4 3 2]
7340,512,[7 4 2 1 2 9 6 3 8 5 4 2 6 1 2 1]
3316,256,[8 5 3 2 7 1 5 1 5 6 4 2 4 3 2 1]
3428,256,[6 4 2 1 7 5 4 3 8 4 3 2 6 3 2 1]
6328,512,[3 1 3 2 9 3 4 3 8 5 2 1 4 6 1 2]
1576,128,[7 4 2 1 3 6 4 2 6 4 2 3 4 2 1 2]
3228,256,[8 3 2 1 7 5 4 3 6 4 3 2 3 2 5 1]
1992,128,[4 3 2 1 5 4 3 2 7 5 4 3 4 7 2 1]
5696,512,[2 7 6 1 1 6 4 3 9 5 3 2 5 3 2 1]
2776,256,[4 3 5 2 6 4 3 4 8 6 1 2 5 3 2 1]
2104,128,[7 5 2 1 1 6 5 3 2 7 3 2 4 3 2 1]
1580,128,[4 2 4 1 5 3 5 2 7 4 2 3 5 6 1 2]
3456,256,[5 4 3 1 6 7 5 3 8 5 4 2 5 4 2 1]
6184,512,[4 6 2 1 2 7 5 3 9 5 1 4 2 7 2 1]
2896,256,[8 5 2 1 2 7 4 2 5 4 3 1 4 3 1 2]
3300,256,[8 2 5 4 4 7 6 3 1 4 5 2 4 3 2 1]
7920,512,[7 5 2 1 9 7 4 3 8 5 3 2 6 3 2 1]
2912,256,[6 5 1 2 5 6 2 3 8 5 4 2 5 3 2 1]
2200,128,[6 2 4 1 1 4 6 2 6 7 2 1 1 5 1 6]
1116,128,[2 4 3 2 4 2 4 3 7 5 3 2 4 3 2 1]
3328,256,[5 2 4 1 8 5 2 4 7 6 3 2 5 3 2 1]
2760,256,[8 3 2 1 1 4 3 4 7 3 4 2 2 4 3 1]
1612,128,[3 7 2 1 1 6 3 4 6 4 1 2 5 3 2 1]
4000,256,[7 6 2 1 1 7 5 3 8 5 3 2 5 3 2 1]
3280,256,[8 7 3 1 2 3 6 2 5 1 3 1 6 3 1 2]
2064,128,[3 4 6 2 6 1 5 3 7 5 3 2 6 4 2 1]
1116,64,[5 4 2 1 1 6 4 3 6 5 3 2 5 3 2 1]
2468,128,[7 3 2 1 1 6 5 2 7 5 4 3 6 4 3 1]
1612,128,[7 5 4 1 2 6 5 3 5 4 3 2 4 3 2 1]
4224,256,[7 1 2 1 8 3 1 2 7 5 2 3 3 7 1 4]
4164,256,[8 6 2 1 2 7 5 2 7 6 3 1 5 4 1 3]
4520,512,[9 1 2 1 2 6 1 2 1 4 3 1 5 2 1 4]
3192,256,[1 7 1 2 2 8 5 1 6 5 1 3 4 1 2 4]
3348,256,[5 2 4 2 6 4 2 1 8 6 1 2 7 4 2 1]
1180,128,[4 5 2 1 1 2 7 4 5 4 3 2 4 1 2 1]
6456,512,[5 3 2 1 9 4 5 2 8 5 4 3 5 4 2 1]
6004,512,[5 7 2 1 7 5 4 3 9 4 3 2 5 3 2 1]
4652,512,[9 3 2 1 6 4 3 2 5 3 1 3 4 2 3 4]
2988,256,[5 4 3 2 7 5 2 1 8 4 1 2 5 3 2 1]
7368,512,[2 6 4 3 8 4 3 2 9 6 2 1 7 5 1 2]
6464,512,[6 7 5 1 7 6 4 3 9 4 3 2 5 3 2 1]
1532,128,[4 3 2 1 7 5 1 3 5 6 4 2 1 5 2 1]
5708,512,[7 6 3 2 9 4 1 3 6 5 2 1 5 2 1 2]
1688,128,[1 4 6 4 2 6 4 3 7 5 3 2 1 2 4 1]
