score,max_tile,board_state
16300,1024,[ 9  8  6  5  5  7  5  2  3  4 10  4  1  2  1  2]
6112,512,[1 3 2 1 4 5 3 2 1 2 6 7 9 7 4 2]
6824,512,[9 5 2 1 2 8 3 2 1 7 5 3 2 4 3 2]
11336,1024,[ 3  6  3  1  1  8  4  2  3  5 10  1  4  3  2  3]
4184,256,[8 3 2 1 3 5 3 2 5 6 4 3 1 3 8 1]
1996,128,[7 5 1 2 1 6 2 3 3 4 7 2 2 1 3 1]
7396,512,[1 3 2 1 2 4 3 2 4 5 6 3 9 8 7 6]
7028,512,[9 6 4 3 4 7 3 2 2 4 8 3 1 3 2 1]
12112,1024,[10  5  2  1  8  6  3  2  7  4  2  1  5  2  1  2]
10376,1024,[ 2  4  3  1  1  3  7  3  2  4  6  1 10  1  5  2]
7016,512,[1 9 2 1 2 8 5 2 3 7 6 4 1 4 3 1]
6640,512,[2 1 4 2 3 6 3 4 5 8 6 1 9 3 1 2]
7476,512,[9 5 3 2 1 8 6 3 7 5 4 2 2 6 3 1]
12532,1024,[10  5  4  3  8  6  3  2  6  7  4  1  1  5  1  2]
15880,1024,[10  7  4  1  1  8  9  3  3  5  4  2  2  4  3  1]
7796,512,[1 2 1 3 3 5 2 1 5 7 5 4 9 8 7 5]
15580,1024,[ 1  2  1  2  8  6  4  1  1  2  5  6  9 10  3  2]
27356,2048,[ 1 11  2  1  9  6  3  2  8  7  4  1  1  6  5  3]
3964,256,[1 2 3 1 2 4 2 3 3 6 4 1 7 8 7 6]
6436,512,[9 1 2 1 2 3 5 2 8 6 4 3 4 5 3 2]
18236,1024,[10  6  2  1  9  8  3  2  8  6  5  3  7  5  4  1]
7924,512,[9 8 3 2 1 7 4 3 7 5 6 1 5 2 3 2]
13068,512,[9 5 2 1 8 7 6 3 9 8 4 2 6 3 2 1]
5224,512,[2 3 2 1 4 5 4 3 1 7 1 5 9 4 2 1]
4572,512,[4 3 2 1 1 6 1 3 3 4 3 5 2 1 9 1]
5280,512,[7 2 5 2 4 3 4 1 5 9 5 3 4 3 2 1]
3404,256,[5 4 3 2 4 7 5 3 8 6 4 2 5 4 3 1]
16596,1024,[10  5  4  1  9  7  5  3  8  6  4  1  6  4  3  2]
15812,1024,[ 4  1  2  1  8  4  3  2  9  7  4  3 10  5  3  1]
10532,1024,[10  1  2  1  3  6  3  2  6  7  4  3  2  4  2  1]
5032,256,[8 7 5 4 5 6 8 3 4 5 4 2 2 3 2 1]
5012,512,[3 1 2 1 2 4 9 3 1 5 4 2 7 3 2 1]
6692,512,[3 1 2 1 4 5 6 3 8 9 5 2 1 6 2 1]
11844,1024,[10  5  4  2  1  8  1  3  3  7  3  2  1  5  2  1]
3068,256,[8 7 6 3 3 5 1 2 2 4 2 4 1 2 3 2]
10828,1024,[ 2  1  3  1  3  5  1  2  4  6  5  3 10  7  6  5]
17008,1024,[ 1  8  5  2  3  9  8  3  2 10  6  2  1  3  2  1]
7068,512,[4 2 1 2 7 6 4 1 8 5 3 2 9 3 2 1]
2088,128,[4 3 4 2 6 7 2 1 2 5 4 2 1 7 2 1]
11420,1024,[10  3  5  2  3  4  3  1  6  8  2  3  2  5  1  2]
3444,256,[8 4 6 4 6 7 5 3 3 4 3 1 1 2 4 2]
5556,512,[9 3 6 1 3 5 7 3 5 4 3 2 1 2 5 1]
6028,256,[8 5 2 1 5 6 4 3 8 7 5 2 7 6 2 1]
11248,512,[9 3 2 1 7 5 4 2 9 8 6 3 5 4 3 2]
5628,512,[9 4 1 4 7 6 2 3 6 5 1 2 4 2 3 1]
2884,256,[1 3 2 1 2 5 3 8 3 1 4 2 4 7 5 1]
8160,512,[9 7 2 1 1 8 6 2 7 6 5 1 5 4 1 2]
14472,1024,[ 6  4  2  1  1  5  4  3  9 10  7  2  3  5  3  1]
7384,512,[9 4 3 2 1 8 6 4 7 5 2 1 2 6 1 2]
2572,256,[2 3 2 1 1 2 3 2 3 8 5 4 4 5 6 5]
10184,1024,[ 2  3  2  1  1  4  6  2  2  7  4  1 10  1  2  3]
15212,1024,[10  5  4  1  1  6  5  3  9  7  4  2  7  4  3  1]
1376,128,[2 4 2 1 3 1 3 4 5 7 6 2 2 4 3 1]
7996,512,[8 5 2 1 1 6 7 2 9 5 4 1 2 7 5 2]
9908,512,[9 5 7 4 1 2 5 3 9 7 4 2 1 2 3 1]
3832,256,[8 7 5 2 5 2 7 5 2 5 4 3 1 2 1 4]
5536,512,[4 1 2 1 2 4 3 2 6 7 4 3 9 6 3 1]
4576,256,[8 7 5 1 7 6 7 3 5 4 2 1 1 2 3 2]
2980,256,[8 4 3 2 1 6 7 3 4 3 4 2 2 1 3 1]
16912,1024,[ 7  6  1  2  8  7  5  3  9  5  3  2 10  4  2  1]
2492,256,[2 5 4 2 1 2 5 8 4 6 4 3 1 2 3 1]
16820,1024,[ 6  5  6  1  8  7  5  4  9  6  4  2  1 10  2  1]
5044,256,[8 4 2 1 6 1 3 2 8 7 4 1 5 6 3 2]
5088,512,[3 2 1 5 1 4 2 1 2 5 7 2 9 3 2 1]
7572,512,[9 6 3 4 7 5 1 3 8 6 5 2 5 4 2 1]
15344,1024,[10  6  4  1  3  9  8  2  1  3  4  3  2  5  1  2]
12320,1024,[10  1  4  1  7  6  1  3  8  5  3  2  6  3  2  1]
11348,1024,[ 1  2  3  1  4  3  8  2  1  4 10  6  2  3  2  5]
5872,256,[8 7 8 6 4 3 7 4 3 6 5 3 1 2 3 1]
3596,256,[8 3 2 1 2 7 3 4 7 5 4 1 5 2 1 2]
5692,512,[7 6 2 1 3 4 3 4 9 5 6 2 4 2 4 1]
7228,512,[8 4 3 1 1 6 4 2 9 7 3 5 5 4 2 1]
12524,1024,[10  6  8  6  4  5  7  4  2  4  5  2  1  2  3  1]
16832,1024,[10  9  8  7  2  6  7  5  3  4  3  1  2  1  4  2]
24964,2048,[11  9  5  2  4  6  3  5  2  4  5  4  1  2  3  2]
5516,512,[1 4 2 1 2 5 4 2 3 1 3 4 9 7 6 5]
7332,512,[9 5 4 1 8 6 5 3 7 5 4 2 4 3 2 1]
11784,1024,[ 3  1  2  1  1  2  4  3  2  4  8  2 10  7  5  3]
15092,1024,[ 1  7  5  1  3  9  6  3 10  7  3  2  3  5  2  1]
5464,512,[1 4 2 1 2 5 4 3 9 6 5 2 1 7 3 1]
9904,1024,[ 2  1  2  1  3  6  4  2  6  4  5  3 10  3  2  1]
3668,256,[7 4 5 4 1 3 7 3 3 8 5 1 1 2 4 2]
7068,512,[9 4 3 2 1 7 5 3 6 8 4 2 1 3 2 1]
2888,256,[1 3 2 1 7 4 5 3 2 5 4 8 3 4 2 1]
12604,1024,[ 1  2  3  1  2  4  2  4  4  7  4  1 10  8  7  5]
12592,1024,[ 1  3  2  1  2  5  3  2  6  1  6  3 10  8  7  6]
13856,1024,[10  5  3  2  9  6  5  1  1  5  4  3  4  3  2  1]
7068,512,[9 6 3 2 3 4 7 4 5 2 8 2 2 3 2 1]
3156,256,[3 6 2 1 1 7 4 2 5 8 5 1 2 4 3 2]
5932,512,[9 7 2 1 4 5 3 4 3 4 7 2 2 1 5 1]
14000,1024,[ 1  3  2  1  3  4  3  2  4  6  5  4 10  9  6  1]
27236,2048,[11  5  3  2  7  8  4  1  6  9  5  3  1  3  2  1]
3176,256,[8 1 5 4 3 7 6 2 4 5 3 1 1 2 1 2]
16104,1024,[10  4  3  1  9  6  4  3  8  7  3  1  1  5  1  2]
13116,1024,[ 2  4  2  1  6 10  4  3  8  5  8  1  2  4  1  2]
17020,1024,[ 7  5  2  1  8  7  3  2  9  6  5  3 10  5  4  1]
4328,256,[2 1 3 1 4 8 5 2 5 6 4 3 8 5 2 1]
10716,1024,[10  5  4  1  5  7  5  3  6  5  3  2  4  3  2  1]
7156,512,[9 1 2 1 8 3 1 2 2 7 6 3 1 6 4 2]
11400,1024,[10  4  3  1  1  7  5  2  7  6  4  3  6  4  3  1]
10028,1024,[ 2 10  4  1  1  3  1  2  3  5  3  1  4  2  7  2]
11204,512,[9 8 6 4 5 7 9 3 4 5 4 2 1 3 2 1]
8432,512,[8 3 5 2 6 5 2 1 9 8 3 2 6 4 2 1]
7320,512,[1 3 2 1 2 5 3 2 5 6 5 1 9 8 7 5]
10292,512,[9 6 2 1 2 7 5 2 9 6 4 3 7 3 2 1]
16444,1024,[ 7  5  3  1  8  7  4  3  9  1  2  1 10  3  1  2]
2832,256,[8 6 3 2 4 5 4 3 5 4 6 2 4 1 4 1]
12388,1024,[10  6  3  2  2  7  5  3  6  8  4  2  4  3  2  1]
7128,512,[9 3 7 1 3 5 3 2 5 8 4 1 3 6 3 2]
27852,2048,[11  4  3  2  9  6  5  1  8  7  3  2  7  4  2  1]
6464,512,[9 8 5 2 1 5 6 4 4 1 4 3 1 3 2 1]
10152,512,[9 7 9 5 4 6 7 3 3 5 2 1 1 2 1 3]
10628,1024,[ 1  3  2  1  2  4  3  2  3  2  4  6 10  7  6  4]
14700,1024,[10  5  4  2  5  7  5  3  9  6  3  2  5  4  2  1]
3008,256,[1 2 3 1 3 5 7 4 1 3 1 5 8 4 5 3]
5776,512,[9 7 3 1 4 5 7 3 1 3 4 2 2 1 3 1]
5060,256,[8 7 6 5 4 5 8 1 3 4 5 4 1 2 3 2]
12376,1024,[ 3  6  4  2  2  7  6  4  1  8  5  3 10  1  2  1]
4696,512,[9 1 3 2 1 3 5 4 5 6 4 1 3 2 1 2]
5456,256,[8 4 3 1 7 6 1 2 1 8 4 1 2 7 3 2]
5348,512,[9 7 5 4 4 3 6 3 2 4 3 1 1 2 1 2]
7460,512,[9 3 2 1 1 6 4 2 7 8 5 1 6 5 3 2]
4740,512,[9 5 3 2 2 4 5 4 4 6 3 2 1 3 2 1]
6696,512,[4 3 2 1 6 5 6 3 9 8 4 2 1 5 3 1]
5444,512,[5 3 2 1 2 5 6 3 4 9 4 1 1 3 7 2]
760,64,[5 1 2 1 2 6 1 2 1 4 2 3 3 5 1 5]
10440,1024,[10  5  4  3  1  3  6  7  2  5  3  2  1  3  2  1]
3632,256,[4 3 2 1 6 5 4 2 4 1 5 4 6 8 7 5]
6656,512,[9 4 3 1 4 6 4 3 8 5 1 2 6 3 2 1]
7292,512,[9 7 8 5 4 5 6 3 2 4 5 2 1 2 3 1]
16448,1024,[ 6  5  4  1  3  7  5  3  8  6 10  2  9  1  2  1]
2628,256,[2 1 2 1 1 6 3 2 2 8 4 1 3 6 5 4]
7592,512,[6 5 3 1 7 6 5 3 8 5 3 2 9 4 2 1]
7380,512,[8 6 3 1 1 3 7 4 2 9 6 2 3 5 3 1]
16784,1024,[10  5  3  2  8  7  5  3  7  9  3  2  5  4  2  1]
7748,512,[9 7 3 2 1 8 4 1 5 7 6 3 3 2 3 1]
16396,1024,[10  3  2  1  9  6  4  3  8  7  5  2  6  4  2  1]
5368,512,[9 6 5 3 3 4 7 2 2 3 4 1 1 2 1 3]
3052,256,[4 1 7 6 3 8 4 5 2 3 2 3 1 2 1 2]
7920,512,[9 7 4 2 2 8 5 1 7 6 4 3 1 5 3 1]
16212,1024,[ 2  8  4  1 10  9  5  3  6  7  3  2  2  5  2  1]
11428,512,[9 4 3 1 8 6 5 2 9 7 3 1 6 5 1 2]
14776,1024,[10  3  2  1  9  5  3  2  7  6  4  3  6  5  2  1]
5580,512,[9 3 7 3 4 5 6 5 5 4 3 2 1 3 2 1]
2180,256,[8 1 2 1 4 3 4 2 5 4 5 3 1 3 2 1]
11724,1024,[ 2  1  3  1  7  3  4  2  8  5  3  1 10  3  1  2]
7592,512,[5 3 2 1 7 5 6 2 8 6 4 3 9 5 3 2]
8120,512,[9 7 6 4 4 6 8 7 1 4 5 3 2 3 2 1]
5484,512,[1 2 1 3 2 3 4 2 3 5 7 4 9 6 5 2]
4324,256,[8 6 7 5 6 7 5 4 2 5 4 2 1 2 3 1]
3212,256,[8 4 3 2 2 6 5 3 5 7 3 2 4 3 2 1]
1404,128,[1 3 1 4 2 5 3 1 1 7 6 2 5 1 2 3]
4956,256,[8 4 1 2 5 7 2 1 8 6 4 3 5 4 2 1]
12044,512,[9 6 5 1 8 7 3 2 9 6 1 3 7 4 2 1]
1632,128,[7 3 2 1 1 4 3 2 3 5 6 4 1 6 3 2]
12160,1024,[ 1  4  2  1  3  1  3  7  4  8  2  1 10  5  6  4]
5160,256,[6 5 3 2 2 6 4 1 7 8 3 2 8 5 2 1]
620,64,[3 1 4 1 1 5 1 2 2 6 5 1 1 2 1 2]
2616,256,[1 3 2 1 2 5 3 2 3 4 5 4 4 8 6 5]
16540,1024,[10  6  3  1  9  7  4  2  8  6  5  3  5  4  3  1]
3432,256,[7 3 6 4 4 6 8 3 3 5 4 2 1 2 3 1]
3876,256,[7 5 8 7 1 4 5 6 3 1 4 2 1 2 3 1]
16272,1024,[ 7  5  2  1  8  6  5  3  9  5  4  1 10  3  1  2]
6200,512,[7 3 4 1 1 5 6 2 7 9 3 1 5 4 1 2]
4976,512,[9 4 2 1 6 5 1 3 5 4 3 2 6 3 2 1]
14508,1024,[ 4  5  1  2  6  7  2  1  9  5  4  2 10  4  3  1]
6316,512,[2 1 2 1 1 3 4 3 3 9 3 6 1 3 5 8]
13892,1024,[10  6  2  1  9  5  3  2  6  3  4  1  2  1  3  2]
4776,512,[1 2 3 1 2 3 4 2 3 4 6 5 4 5 2 9]
6472,512,[1 2 4 3 5 3 2 1 8 6 5 2 1 9 4 3]
12328,1024,[10  4  3  1  3  6  7  2  8  5  2  3  1  6  3  1]
3820,256,[7 3 2 1 1 7 6 2 3 5 4 3 8 4 3 1]
15040,1024,[10  3  2  1  7  4  1  3  9  6  3  2  7  3  4  1]
12784,1024,[10  5  4  1  6  7  6  3  8  6  3  2  5  4  2  1]
7428,512,[9 6 2 1 2 8 1 3 7 6 3 2 5 3 5 1]
3048,256,[8 2 3 2 5 7 4 1 1 2 6 4 2 1 2 1]
10460,1024,[10  1  2  1  1  5  3  4  5  7  6  2  3  4  2  1]
6328,512,[1 3 2 1 4 5 4 3 5 2 7 4 9 7 6 5]
1812,128,[7 6 5 4 3 4 1 6 4 5 4 2 2 3 2 1]
7584,512,[1 2 1 2 3 5 2 3 4 7 4 1 9 8 7 5]
5076,512,[1 9 2 1 2 3 1 4 3 7 5 3 5 1 3 2]
7148,512,[9 4 3 1 1 8 5 3 3 7 6 1 5 3 1 2]
12072,1024,[10  1  3  2  3  4  5  1  7  8  3  6  3  4  2  1]
7624,512,[9 5 7 6 5 8 6 5 2 4 5 3 1 3 2 1]
11792,1024,[ 8  4  3  1  1  6  5  2  6 10  4  1  5  4  1  2]
1696,128,[1 3 1 2 2 1 2 3 1 4 7 2 2 3 5 7]
1972,128,[7 6 4 2 3 7 3 4 2 1 4 1 1 2 1 2]
5888,512,[6 4 2 1 5 6 5 2 7 5 4 3 9 3 2 1]
11700,1024,[ 1  3  1  2  2  5  4  1  5  1  5  4 10  8  6  5]
3928,256,[2 1 2 1 1 3 5 4 2 7 8 5 3 6 4 7]
3160,256,[1 8 3 1 5 7 4 3 3 6 5 1 2 1 4 2]
5456,512,[1 4 3 1 5 7 5 3 2 4 6 2 9 1 4 1]
3176,256,[1 2 3 1 3 5 8 3 4 3 6 4 2 7 5 1]
4196,256,[4 3 2 1 5 4 3 2 4 6 8 4 8 4 3 2]
5964,512,[9 1 3 1 8 2 1 3 1 3 5 2 3 1 2 1]
3784,256,[8 7 6 7 1 5 1 3 4 1 4 2 1 2 3 1]
16648,1024,[10  5  2  3  9  7  4  1  8  5  3  2  7  3  2  1]
7168,512,[9 3 2 1 7 5 4 2 8 6 3 1 5 4 1 2]
7276,512,[9 5 2 1 8 6 3 2 7 5 4 1 5 4 3 2]
4864,256,[8 4 2 1 3 5 4 3 6 7 8 2 3 2 3 1]
1596,128,[7 6 4 2 5 2 5 4 3 5 4 2 2 1 3 1]
4716,512,[9 4 5 1 2 5 4 3 4 6 3 2 3 1 2 1]
7600,512,[9 5 4 1 8 6 5 3 7 5 3 2 6 2 4 1]
3820,256,[8 7 4 3 4 2 7 6 1 3 5 2 2 1 2 1]
6380,512,[9 3 2 1 3 4 5 2 4 6 8 3 3 4 2 1]
16740,1024,[10  9  8  7  4  5  7  5  2  4  5  4  1  2  3  2]
7324,512,[1 2 1 3 3 5 2 1 4 6 5 4 9 8 7 5]
14308,1024,[10  9  3  1  2  5  7  2  5  4  2  1  4  5  1  3]
1080,128,[7 2 1 2 3 4 3 4 2 5 2 3 1 3 4 1]
7580,512,[9 5 4 1 4 7 6 3 6 8 4 2 5 4 3 1]
16300,1024,[10  3  2  1  9  6  4  2  8  7  2  1  5  6  1  3]
7332,512,[4 2 5 1 7 5 3 2 8 6 4 1 9 5 2 3]
6704,512,[1 2 1 4 3 1 3 1 1 2 5 2 9 8 7 3]
11952,512,[1 9 3 2 8 7 6 1 9 6 4 2 1 7 3 1]
3384,256,[8 4 3 2 6 7 4 3 5 3 6 2 2 1 2 1]
7320,512,[9 5 4 3 1 7 5 1 6 8 4 2 5 4 2 1]
1608,128,[7 6 4 1 3 5 1 2 2 6 3 4 1 3 2 1]
3884,256,[8 7 3 2 3 4 5 3 6 7 4 2 4 3 2 1]
4268,256,[8 5 3 2 2 8 4 3 4 6 5 2 3 2 4 1]
7752,512,[9 4 3 2 1 8 7 3 7 6 4 1 4 2 1 2]
2164,128,[1 2 1 3 4 5 4 1 3 6 5 2 6 7 6 5]
15980,1024,[10  5  3  2  8  7  2  1  9  5  3  2  5  4  2  1]
14456,1024,[10  4  2  1  9  6  3  2  7  5  4  3  5  2  3  1]
16560,1024,[ 9  5  2  1  7  6  4  2  8 10  5  1  6  5  4  2]
15156,1024,[10  4  2  1  2  1  5  2  8  9  2  3  5  4  3  2]
14464,1024,[10  3  2  1  1  4  3  2  9  7  5  3  6  5  4  1]
12416,1024,[10  1  8  6  4  6  5  7  2  4  2  4  1  2  3  2]
8232,512,[9 6 3 1 6 7 5 3 4 8 4 1 7 5 1 2]
3560,256,[8 5 3 1 5 6 4 2 2 7 5 1 6 2 1 2]
7924,512,[9 4 2 1 5 7 4 2 7 8 5 1 1 6 3 2]
6624,512,[9 5 4 1 8 3 5 3 6 5 3 2 5 3 2 1]
4428,512,[9 1 4 2 4 2 5 1 5 3 4 3 1 2 3 2]
16688,1024,[10  4  3  1  8  7  5  2  9  5  4  3  7  4  3  1]
10820,1024,[10  5  3  2  1  6  4  3  6  7  5  2  5  3  2  1]
3468,256,[2 1 2 1 4 3 4 2 3 7 5 6 5 6 8 1]
7536,512,[9 8 6 5 4 6 7 4 2 5 4 3 1 3 2 1]
13220,1024,[ 7  6  1  2  5  8  4  3  7  6  5  2 10  2  4  1]
6828,512,[1 2 1 2 2 5 2 1 1 2 4 5 9 8 7 4]
26920,2048,[ 6  3  2  1  8  4  5  4  9  6  4  2 11  5  3  1]
16720,1024,[10  6  2  1  8  7  5  2  9  6  4  3  6  4  3  2]
4656,256,[8 5 4 1 4 6 5 2 6 8 4 3 2 5 3 1]
10716,512,[2 9 1 3 1 8 2 1 9 7 4 3 5 4 2 1]
6472,512,[3 2 1 4 5 4 2 1 4 8 6 2 9 5 4 1]
7468,512,[9 3 2 1 8 6 4 3 6 7 5 2 1 5 3 1]
7388,512,[2 3 2 1 3 6 3 2 5 8 7 3 2 9 6 4]
944,64,[1 3 2 1 3 6 5 2 4 5 1 3 6 3 2 1]
15280,1024,[10  4  3  2  1  8  5  1  5  9  4  3  3  5  3  1]
10388,512,[9 1 2 1 3 8 9 3 5 6 5 2 3 1 3 1]
3396,256,[8 4 3 1 3 6 4 2 6 7 5 1 3 2 4 2]
11732,512,[9 5 4 1 8 7 5 3 9 5 4 2 7 3 2 1]
10592,1024,[10  3  5  1  2  5  7  3  4  6  4  2  3  5  2  1]
3448,256,[8 4 3 2 3 5 4 1 2 7 6 4 1 6 4 2]
7172,512,[1 8 2 1 9 7 4 3 4 6 5 2 2 5 3 1]
7760,512,[1 8 7 2 4 1 6 1 2 9 7 2 1 5 3 1]
3164,256,[8 7 6 4 3 4 5 3 1 3 4 2 2 1 3 1]
1712,128,[6 2 3 1 4 6 7 2 5 4 3 4 4 3 2 1]
13724,1024,[ 5  4  2  3  6  5  4  1  9  4  3  2 10  3  2  1]
3136,256,[8 3 2 1 1 4 3 2 7 6 2 5 1 5 3 2]
6728,512,[1 2 3 1 2 3 1 2 4 7 3 1 9 8 5 2]
5428,512,[7 1 2 1 2 3 6 5 1 5 9 4 2 4 1 3]
12204,1024,[10  6  4  3  1  7  5  2  8  2  4  1  1  5  3  2]
4300,256,[7 5 3 1 2 7 5 2 8 6 4 3 6 5 1 2]
26328,2048,[ 2  1  2  1  8  6  3  2  9  5  2  3 11  4  3  1]
11740,1024,[ 8  3  2  1  2  5  1  2 10  6  2  1  6  5  4  2]
6456,512,[9 6 8 5 3 4 5 3 2 3 4 2 1 2 3 1]
5240,256,[1 4 2 1 2 5 3 2 3 6 5 4 8 7 6 8]
6992,512,[9 1 6 4 4 6 8 3 6 5 4 1 2 4 1 2]
8044,512,[8 3 2 1 6 4 5 2 9 7 3 1 7 6 1 2]
12608,1024,[ 6  5  2  1  1  7  3  2  8  6  5  3 10  5  4  1]
16996,1024,[10  6  2  1  9  7  3  2  8  6  1  3  7  4  2  1]
12544,1024,[10  4  6  5  5  7  8  3  4  6  4  2  1  2  3  1]
1568,128,[1 5 1 3 2 4 2 1 4 7 3 5 1 3 5 6]
7468,512,[1 2 1 2 4 6 5 1 2 4 6 3 9 8 7 5]
3112,256,[4 8 5 1 3 4 6 3 7 3 4 2 2 1 3 1]
11548,1024,[ 1  5  4  3  2  8  5  1  6 10  4  2  2  5  2  1]
6836,512,[9 1 2 1 2 8 1 5 5 7 3 2 2 3 4 1]
7316,512,[5 4 2 1 7 6 5 3 8 5 4 2 9 4 3 1]
6208,512,[9 7 3 4 5 3 6 3 3 4 7 2 1 5 2 1]
2644,256,[2 4 2 1 6 3 6 3 2 5 1 4 1 2 8 1]
7092,512,[9 8 5 4 5 7 4 3 3 4 5 4 1 2 3 2]
2352,256,[1 2 1 2 3 5 4 3 4 6 3 1 8 1 4 2]
5528,512,[1 5 2 1 4 7 4 2 1 6 5 1 9 5 4 3]
3048,256,[7 3 5 4 4 5 4 3 3 4 8 4 1 2 1 2]
1724,128,[2 1 2 3 3 2 6 5 1 3 5 6 2 4 3 7]
3188,256,[4 3 4 2 5 4 6 3 7 2 4 2 8 4 3 1]
12308,1024,[10  6  5  2  1  3  7  1  6  8  3  2  3  2  4  1]
7216,512,[9 4 3 1 8 5 4 3 7 6 3 1 1 5 4 2]
7624,512,[9 8 6 5 5 6 7 4 4 5 3 1 1 2 1 2]
6184,512,[9 3 2 1 1 5 4 3 5 8 3 2 2 4 2 1]
7584,512,[1 5 4 1 7 4 3 2 8 7 2 1 9 5 1 3]
1412,128,[2 5 2 1 1 6 4 3 7 3 2 1 1 5 1 2]
2448,256,[8 1 3 2 3 5 4 1 5 6 3 2 3 4 2 1]
8808,512,[8 3 2 1 2 7 4 2 9 8 6 3 4 5 3 2]
15596,1024,[10  3  4  1  9  6  1  3  8  5  3  2  6  3  2  1]
9552,512,[9 7 6 1 1 4 9 4 3 6 4 1 1 2 3 2]
3068,256,[1 3 2 1 2 5 3 4 4 6 4 2 8 7 2 1]
2468,256,[1 2 3 1 2 3 1 3 3 5 6 4 4 8 5 1]
8744,512,[8 5 3 2 5 7 5 1 8 9 4 2 5 3 2 1]
15332,1024,[10  4  3  2  9  7  4  3  7  6  3  2  6  3  2  1]
