score,max_tile,board_state
5488,256,[8 6 2 1 2 7 3 2 8 6 5 3 6 5 4 2]
14848,1024,[10  6  2  1  9  7  4  3  6  4  3  2  3  6  2  1]
5752,512,[9 2 4 1 6 5 6 3 5 7 1 2 4 3 2 1]
4996,512,[1 3 1 2 2 1 5 4 3 4 6 5 9 6 3 2]
16948,1024,[10  5  4  1  9  6  5  3  8  7  4  1  7  4  3  2]
6636,512,[1 4 2 1 8 7 4 2 9 3 2 1 1 2 4 2]
6268,512,[1 2 3 1 2 3 6 2 9 7 3 1 7 6 5 2]
2600,256,[8 5 4 2 3 4 6 1 2 5 4 5 1 2 3 1]
3364,256,[8 6 3 1 1 7 1 3 6 5 3 1 4 3 4 2]
6796,512,[2 8 6 1 5 9 5 4 4 6 4 3 3 2 1 2]
6008,512,[4 6 3 1 1 7 4 2 7 1 3 1 9 4 1 2]
8276,512,[8 6 5 1 4 9 8 5 3 5 4 3 1 2 1 2]
5788,512,[9 5 4 3 2 7 6 1 4 6 4 2 5 3 2 1]
1724,128,[7 1 3 2 2 5 6 5 6 4 2 1 1 2 3 2]
12064,1024,[10  5  4  2  2  6  2  1  7  8  4  3  4  3  2  1]
14668,1024,[10  4  3  1  1  9  4  2  7  6  5  1  6  1  3  2]
3244,256,[8 4 2 1 2 1 4 3 5 6 7 2 3 5 4 1]
2760,256,[8 4 2 1 2 7 5 2 1 4 3 1 2 3 1 2]
7112,512,[8 4 1 3 7 6 4 1 9 5 3 2 4 3 2 1]
5480,512,[9 5 3 1 6 7 5 2 3 5 2 1 2 3 1 2]
8032,512,[5 4 3 1 7 6 4 3 8 7 5 2 9 5 2 1]
7872,512,[7 4 3 1 8 7 5 3 9 6 4 2 2 5 2 1]
7444,512,[8 5 3 2 7 6 4 1 1 9 5 3 2 6 3 2]
1128,64,[1 2 3 1 2 4 6 5 6 5 2 1 5 4 3 2]
7240,512,[1 4 3 2 7 6 5 1 8 3 4 3 9 5 3 2]
1432,128,[7 6 3 1 2 1 5 3 5 4 3 1 1 3 1 4]
5412,512,[9 7 5 2 4 5 4 1 3 1 3 6 1 3 2 1]
9580,512,[7 4 2 1 8 5 4 3 9 6 3 2 8 7 4 1]
3020,256,[2 1 2 3 1 6 3 1 8 7 5 4 1 3 2 1]
3048,256,[3 1 4 1 1 2 5 2 8 7 6 3 1 4 3 2]
5012,512,[1 2 3 1 2 3 9 4 7 5 2 1 1 4 3 2]
2336,256,[2 4 2 1 3 6 3 4 2 3 8 1 3 2 5 2]
13692,1024,[10  4  2  1  9  5  3  2  6  4  2  1  1  5  3  2]
24752,2048,[ 2  1  2  1 11  5  4  2  9  3  2  1  1  6  5  2]
9896,512,[9 4 3 1 1 7 5 3 9 2 4 1 1 7 5 2]
7536,512,[9 8 6 5 4 6 7 4 2 5 3 1 1 3 4 2]
12452,1024,[ 1  2  7  2  8  5  4  1 10  6  3  2  6  5  4  3]
6668,512,[9 2 3 2 2 6 5 4 6 8 3 2 1 4 2 1]
7944,512,[1 4 3 2 7 5 4 3 8 7 5 2 9 6 2 1]
4812,512,[4 3 2 1 5 4 3 2 3 6 5 4 9 4 3 2]
10540,1024,[ 1  2  3  1  7  6  5  4 10  4  2  1  1  5  4  2]
2184,128,[1 2 3 1 3 7 5 2 7 6 3 1 1 5 4 3]
12120,1024,[ 1  2 10  1  2  4  3  2  8  7  4  3  3  6  5  4]
15120,1024,[10  4  2  1  2  9  5  3  3  8  4  2  1  4  2  1]
6976,512,[2 4 3 2 4 6 2 1 8 7 3 2 9 4 2 1]
8576,512,[1 2 1 2 2 3 8 4 9 5 2 1 8 7 5 3]
4304,256,[8 7 6 5 7 6 5 3 3 5 3 1 1 2 4 2]
1324,128,[1 3 2 1 3 5 3 4 5 4 1 3 7 5 4 1]
6904,512,[8 2 1 2 1 3 6 3 9 1 4 2 4 7 3 1]
15696,1024,[10  5  3  1  9  6  2  3  8  5  4  1  6  3  1  2]
11248,1024,[ 1  2  4  1  3  6  3  2  6  7  6  3 10  6  5  4]
9240,512,[8 3 2 1 9 6 4 2 8 7 5 3 6 5 4 1]
8492,512,[6 5 4 3 7 6 5 1 8 7 4 2 9 6 3 1]
7472,512,[9 6 3 2 6 8 5 3 5 7 3 2 4 3 2 1]
7636,512,[6 1 2 1 7 3 4 3 8 7 3 2 9 3 2 1]
16516,1024,[ 7  4  3  2  1  8  7  3  9  5  4  2 10  4  2  1]
2488,128,[7 4 5 1 2 6 4 3 6 7 3 2 5 3 2 1]
7040,512,[8 4 3 2 9 7 2 3 4 6 4 1 1 2 3 2]
7728,512,[6 5 2 1 1 8 7 2 7 4 2 3 9 2 1 2]
10392,1024,[ 4  5  2  1  6  3  1  2  1  7  2  3 10  4  3  1]
12404,1024,[10  4  3  1  6  8  1  3  7  5  6  2  4  3  2  1]
7208,512,[1 2 4 1 2 4 6 2 4 8 4 3 9 7 5 4]
13800,1024,[10  5  3  1  8  3  2  3  6  8  3  2  1  3  7  1]
3588,256,[8 6 3 1 1 7 2 3 4 6 4 2 6 4 3 1]
3848,256,[7 4 3 1 4 7 4 2 3 8 6 1 5 3 1 3]
20400,1024,[ 9  6  3  1  7  8  4  3  9  6  5  2 10  3  2  1]
5836,512,[9 5 4 1 4 6 5 3 6 7 3 1 3 5 1 2]
3752,256,[8 2 6 5 6 7 5 4 1 4 6 3 2 1 2 1]
10368,1024,[10  6  4  2  3  1  7  4  2  4  5  3  1  2  3  2]
6248,512,[9 3 1 2 8 1 2 1 5 4 3 2 3 6 2 1]
6700,512,[9 7 3 2 2 5 2 3 8 2 4 2 2 1 3 1]
4792,512,[1 2 1 2 2 5 4 3 5 6 2 1 9 5 4 2]
5780,512,[9 6 5 3 6 7 4 1 3 4 5 3 1 3 2 1]
7172,512,[9 8 5 2 2 3 6 7 4 5 4 2 1 3 2 1]
13588,1024,[ 8  3  2  1  6  2  5  2 10  6  3  1  1  8  6  2]
3932,256,[8 7 5 2 2 6 7 3 5 4 3 2 2 1 4 1]
15508,1024,[ 6  5  4  2  7  6  5  3  9  7  4  2 10  4  3  1]
3128,256,[8 3 2 1 5 6 1 3 1 7 3 2 4 2 5 1]
8100,512,[8 4 2 4 6 5 3 1 9 7 4 2 7 6 2 1]
2956,256,[7 3 4 2 5 4 5 3 3 8 3 2 1 2 4 1]
5068,256,[8 5 3 2 1 6 4 1 6 8 3 2 4 7 2 1]
5124,512,[7 1 4 1 3 9 5 3 2 5 3 2 1 2 4 1]
7768,512,[9 7 3 1 7 8 5 3 2 3 6 2 1 4 2 1]
2248,128,[7 5 3 2 1 6 5 3 7 2 4 2 5 1 3 1]
6780,512,[2 1 3 2 7 9 8 1 4 5 4 3 1 3 2 1]
12100,512,[9 4 2 4 8 5 1 3 9 6 4 2 8 3 2 1]
4176,256,[2 3 2 1 3 6 5 2 4 8 7 3 7 6 5 2]
12080,1024,[ 6  5  2  1  8  6  4  3  6  5  3  2 10  4  2  1]
3020,256,[7 5 4 1 1 8 3 2 3 6 4 3 1 2 1 2]
10904,1024,[10  4  3  2  7  5  4  3  4  3  7  2  2  4  3  1]
14780,1024,[ 9  5  4  2  6 10  7  1  3  4  6  5  1  3  2  1]
3324,256,[8 4 2 1 7 5 4 2 2 6 5 3 1 5 4 2]
7588,512,[9 4 2 1 8 5 3 2 7 6 5 3 6 5 3 2]
5528,512,[9 7 2 1 5 6 5 4 3 5 4 3 2 1 2 1]
6316,512,[2 1 4 3 3 5 6 1 2 8 9 2 1 2 4 1]
1712,128,[1 3 2 1 2 6 5 2 1 7 1 3 6 5 4 2]
5420,512,[9 7 5 4 4 5 6 3 1 2 3 2 2 1 2 1]
14984,1024,[10  7  6  4  4  6  9  6  2  4  5  3  1  2  1  2]
10460,1024,[10  6  2  1  1  7  5  3  4  5  4  1  3  2  3  2]
8060,512,[7 5 1 2 8 6 4 1 9 7 3 2 6 3 2 1]
15408,1024,[10  4  2  1  9  7  3  4  7  6  5  2  6  2  4  1]
8608,512,[7 5 4 1 8 7 3 2 7 6 2 1 9 5 3 2]
5700,512,[4 2 1 2 6 4 5 1 7 6 4 2 9 4 3 1]
6624,512,[9 4 2 1 1 6 4 2 6 8 2 1 3 5 1 2]
3260,256,[5 2 1 2 7 4 2 3 8 1 3 1 1 5 6 5]
1116,64,[6 3 2 1 5 1 3 2 6 5 4 3 5 4 3 2]
6800,512,[1 2 3 2 3 8 7 4 5 9 3 1 1 3 4 2]
7156,512,[5 4 2 1 1 7 1 4 8 6 5 2 9 3 2 1]
3180,256,[1 3 2 1 2 4 3 2 5 8 7 3 6 5 4 2]
4824,256,[8 4 3 2 6 5 4 3 8 6 5 2 6 3 2 1]
7076,512,[8 5 3 1 1 6 1 2 9 7 4 3 3 4 3 1]
11080,1024,[10  5  4  1  2  6  5  3  6  7  4  2  4  6  3  1]
3604,256,[8 7 6 5 5 6 4 3 2 4 5 2 1 2 3 1]
7016,512,[1 3 9 2 4 8 3 1 5 7 1 2 2 6 2 1]
10404,1024,[10  2  3  2  1  4  5  3  6  3  4  2  4  7  2  1]
2044,128,[7 5 3 1 2 4 1 4 7 3 6 2 2 1 2 1]
6480,512,[9 8 4 3 5 2 5 2 2 3 6 4 1 4 2 1]
6464,512,[4 3 2 1 5 6 1 3 8 5 4 2 9 3 2 1]
2024,128,[6 5 3 1 3 1 4 3 6 5 6 2 7 3 2 1]
7808,512,[9 4 3 1 1 5 4 3 7 8 3 2 6 7 2 1]
6432,512,[9 7 6 5 5 6 7 3 2 4 3 2 1 2 1 3]
13464,1024,[ 2  3  2  1  5  1  5  3  3  9  3  5  2 10  2  1]
7428,512,[2 1 2 3 1 4 6 5 9 7 3 2 8 6 5 3]
3536,256,[1 2 1 4 2 3 4 5 4 6 5 2 8 7 6 4]
3524,256,[1 3 4 3 3 7 8 4 1 3 7 3 2 1 5 2]
7536,512,[9 5 3 1 1 6 5 3 8 5 4 2 6 7 3 1]
3704,256,[8 5 3 1 5 4 5 2 7 6 4 3 6 5 2 1]
14928,1024,[ 1  4  2  1 10  3  4  3  9  1  3  1  8  4  1  2]
9104,512,[9 6 2 1 8 7 3 2 6 8 5 3 1 2 4 1]
2464,256,[4 3 1 2 1 5 4 1 8 6 3 2 5 4 2 1]
7572,512,[9 4 1 2 8 5 2 1 7 6 5 2 6 5 3 1]
6044,512,[1 2 4 1 7 6 3 2 9 5 2 3 1 4 7 1]
11372,1024,[10  3  2  1  1  5  3  8  6  4  1  2  4  1  3  1]
13616,1024,[ 1  4  2  1  3  5  4  2 10  3  9  3  2  6  2  1]
2864,256,[4 3 2 1 1 7 1 2 3 8 5 1 2 5 3 4]
3524,256,[5 3 2 1 3 4 7 2 6 8 5 4 3 4 6 2]
11976,1024,[10  5  4  1  8  6  5  3  6  5  4  2  5  1  3  1]
16224,1024,[10  6  2  1  9  7  4  2  8  5  2  1  5  4  1  2]
6516,512,[9 2 3 1 1 4 5 2 6 8 4 1 5 4 1 2]
1512,128,[1 4 3 2 5 3 2 1 6 5 4 3 7 4 3 4]
3996,256,[1 3 1 2 3 1 4 3 5 8 5 1 8 5 3 2]
4720,512,[4 5 3 1 1 6 4 3 9 1 3 2 5 3 2 1]
12272,1024,[ 5  4  3  2  7  5  4  1 10  4  2  3  1  8  6  2]
2784,256,[1 4 2 1 3 5 3 2 5 2 6 1 8 6 5 2]
7208,512,[3 1 2 1 1 3 4 3 4 5 6 4 9 8 7 5]
11736,1024,[10  5  4  1  2  6  5  2  8  5  4  3  5  3  2  1]
5032,256,[8 5 3 1 2 6 4 3 8 7 3 1 1 6 1 2]
4752,256,[8 3 2 1 2 7 8 3 6 5 4 2 1 3 2 1]
6740,512,[9 4 3 2 6 5 4 3 8 6 2 1 3 5 3 2]
6528,512,[6 5 4 1 1 7 5 3 7 6 3 2 9 5 2 1]
2480,256,[2 5 2 1 6 2 4 3 8 4 5 1 4 3 1 2]
12632,1024,[ 7  2  3  2  8  5  4  1 10  7  3  2  5  4  2  1]
11956,512,[9 5 4 2 2 7 5 3 9 8 4 2 7 6 3 1]
1512,128,[7 3 2 1 6 2 5 2 5 4 2 1 3 5 1 2]
10568,1024,[ 4  3  2  1  5  4  3  2  4  7  4  3 10  6  5  1]
7112,512,[8 4 2 1 2 9 3 2 7 6 5 1 1 5 3 2]
3356,256,[8 1 4 1 6 5 6 2 7 4 2 1 3 2 1 3]
6872,512,[8 7 4 2 1 4 9 4 3 5 4 2 1 4 2 1]
1820,128,[6 4 2 1 2 6 5 3 4 7 4 1 1 3 5 4]
4748,512,[9 4 3 2 3 6 5 1 4 5 3 4 3 2 1 2]
12920,1024,[10  5  2  1  7  1  3  2  8  7  5  3  2  6  4  1]
1980,256,[1 5 3 1 8 1 4 3 4 3 1 2 2 1 2 1]
8780,512,[9 3 2 1 3 6 4 3 4 9 3 2 3 6 2 1]
2808,256,[8 7 3 1 5 3 2 3 4 2 1 2 3 1 5 1]
3428,256,[5 4 3 2 1 7 6 4 8 6 4 2 1 2 3 1]
16676,1024,[ 6  7  2  1  3  6  4  3  9  8  5  2 10  6  4  1]
15908,1024,[10  3  2  1  9  5  4  2  8  6  5  3  6  5  4  2]
11784,1024,[ 7  6  2  1  3  7  5  2 10  6  4  1  6  5  3  2]
5976,512,[1 2 3 4 3 5 4 1 5 6 5 3 9 7 6 5]
3480,256,[1 2 4 1 3 5 3 2 1 6 5 4 8 7 6 3]
2908,256,[5 1 2 1 1 4 7 4 8 3 4 2 1 2 5 1]
7508,512,[6 5 2 1 7 6 4 3 8 5 3 2 9 4 2 1]
1572,128,[4 5 2 1 2 7 3 5 4 5 6 2 2 4 3 1]
2944,256,[8 7 6 3 2 3 4 1 4 2 1 2 2 3 2 1]
3332,256,[8 4 2 1 4 5 1 3 7 6 3 2 6 3 2 1]
7576,512,[9 2 6 4 8 6 7 6 2 3 4 3 1 2 3 1]
1372,128,[7 1 3 2 1 2 4 1 5 6 5 3 1 2 1 2]
10696,1024,[10  2  3  2  3  4  5  6  6  7  2  1  2  4  1  2]
8256,512,[9 6 3 2 1 8 4 3 7 6 3 2 6 7 2 1]
4640,512,[4 3 2 1 5 4 3 2 6 3 2 1 9 4 3 2]
4748,512,[6 2 3 2 4 5 9 4 2 4 5 2 1 2 1 4]
2348,256,[4 2 1 3 6 1 2 1 8 2 5 2 1 5 3 1]
1448,128,[2 1 2 1 1 2 5 3 3 5 3 1 7 6 5 3]
2288,256,[8 4 2 1 1 3 1 3 6 2 5 2 1 3 2 1]
4216,256,[7 6 3 2 1 7 5 4 8 6 4 3 1 2 5 1]
7396,512,[6 5 4 2 7 6 2 1 8 4 3 2 9 3 2 1]
7616,512,[7 3 2 1 8 1 4 2 9 6 2 1 1 7 1 2]
8116,512,[6 5 4 1 7 6 2 3 8 9 3 1 7 5 1 2]
5052,256,[1 2 3 2 8 7 5 1 2 6 4 2 1 8 6 3]
1204,64,[6 5 3 1 5 2 4 2 3 1 6 5 1 5 3 1]
3980,256,[8 6 4 3 5 4 5 1 7 6 4 2 6 5 2 1]
10004,1024,[ 4  2  1  3  2 10  2  1  3  7  4  2  2  5  2  1]
11628,1024,[10  5  2  1  5  6  5  3  2  5  8  2  1  3  2  1]
5336,512,[1 9 1 2 3 7 2 1 4 6 3 2 1 4 5 1]
5516,256,[8 4 6 5 2 3 7 1 7 8 1 3 1 2 3 1]
8256,512,[9 5 3 2 8 7 4 3 7 6 5 2 6 4 3 1]
7808,512,[9 4 3 2 8 6 5 3 6 7 4 2 5 6 2 1]
23480,2048,[ 8  6  5  4  5 11  7  3  4  5  4  1  1  2  1  2]
3324,256,[4 3 2 1 1 5 3 2 5 7 6 3 8 3 5 4]
6028,512,[8 3 2 1 3 9 5 3 4 1 3 1 3 4 1 2]
7056,512,[9 2 6 3 5 8 5 6 6 5 3 2 2 1 2 1]
3812,256,[8 6 3 1 3 7 5 2 7 1 4 3 4 3 2 1]
14584,1024,[ 5  3  2  1  7  5  1  3  9  6  3  2 10  5  2  1]
5376,256,[8 5 6 1 2 6 4 3 7 8 3 2 6 3 2 1]
5396,512,[9 1 3 1 7 4 5 2 1 6 4 3 3 4 3 1]
