score,max_tile,board_state
1720,128,[1 2 4 1 4 1 5 6 2 6 7 1 1 5 1 3]
1648,128,[1 4 2 1 4 3 6 7 2 5 4 3 1 6 2 1]
376,32,[2 1 5 2 1 2 4 3 2 4 5 2 1 3 2 1]
1156,128,[2 3 5 2 4 2 4 1 7 3 1 3 2 5 3 1]
2412,256,[3 2 3 1 2 5 8 2 6 2 3 5 2 1 4 2]
1052,128,[1 2 3 1 2 4 7 3 3 1 5 4 1 4 2 1]
1216,128,[1 5 3 1 2 3 4 2 4 5 7 4 2 4 3 1]
420,64,[1 3 2 1 2 6 4 2 1 3 1 3 2 1 3 1]
684,64,[3 1 3 1 1 3 5 3 3 6 3 4 2 5 2 1]
1300,128,[1 2 3 1 2 3 6 3 3 7 4 2 1 3 5 1]
440,64,[2 3 2 1 1 2 6 3 3 4 3 1 1 3 1 2]
620,64,[2 6 3 1 3 4 2 3 2 5 4 1 1 4 1 3]
2140,256,[2 4 2 1 3 5 1 5 1 3 4 2 2 8 2 1]
500,64,[1 2 3 2 2 6 2 1 4 3 1 4 2 4 2 1]
1392,128,[1 2 3 1 2 6 4 2 4 5 7 4 1 2 4 1]
1484,128,[3 1 3 1 1 3 6 2 2 6 4 7 3 1 2 1]
2052,256,[1 2 4 1 3 5 3 2 1 8 4 3 4 2 3 1]
1360,128,[1 4 2 1 2 5 4 3 4 7 6 2 2 3 2 1]
468,32,[1 2 4 1 3 5 3 2 1 2 5 3 5 1 2 1]
876,64,[1 2 3 2 4 3 6 5 1 6 3 2 3 1 2 4]
596,64,[1 2 6 2 3 4 5 1 1 3 2 3 2 4 3 2]
856,64,[1 2 3 1 2 1 6 2 5 6 4 3 3 2 3 1]
1772,128,[1 2 5 4 2 7 3 1 3 2 4 7 2 1 2 1]
296,32,[1 3 2 1 4 5 3 2 1 4 2 1 4 2 1 2]
948,64,[2 4 2 1 5 3 4 3 3 6 3 4 1 2 6 1]
804,64,[1 2 5 1 2 3 4 3 3 5 2 5 2 6 3 2]
2240,256,[1 2 5 2 3 5 8 5 2 1 3 4 1 3 2 1]
832,64,[3 1 2 1 2 4 5 2 1 6 3 6 2 1 2 1]
1400,128,[5 3 2 1 2 6 3 5 7 3 2 1 1 2 4 2]
1272,128,[2 4 2 1 4 7 6 4 2 4 2 1 1 2 4 2]
1512,128,[1 3 4 2 4 7 3 6 5 4 5 2 1 2 4 1]
608,64,[2 1 6 1 1 3 2 5 3 5 1 2 1 2 3 1]
1200,128,[1 5 2 1 2 4 5 2 3 5 7 1 1 2 3 2]
1128,128,[1 3 2 1 2 4 5 2 3 5 3 7 2 1 4 2]
1472,128,[1 5 2 1 2 3 7 4 4 6 5 2 1 2 4 1]
2148,256,[2 5 4 1 1 2 8 2 3 4 5 3 1 2 3 2]
844,128,[2 1 3 2 1 3 2 1 2 7 4 3 3 1 2 1]
1276,128,[1 4 2 1 2 3 6 2 3 5 3 1 1 3 2 7]
1480,128,[2 7 2 1 1 4 5 3 4 5 3 4 1 2 6 2]
592,64,[2 1 4 1 1 4 2 5 3 2 4 2 2 1 6 1]
1328,128,[3 4 2 1 1 5 1 6 4 7 4 1 1 2 1 2]
572,64,[2 3 2 4 1 2 5 1 3 6 3 2 2 4 2 1]
1436,128,[2 4 3 1 4 7 6 2 1 5 3 4 2 3 4 2]
2400,256,[2 1 2 1 4 3 6 5 3 2 5 1 1 8 2 3]
2048,128,[2 3 2 1 1 7 6 2 5 3 4 3 1 7 3 1]
1628,128,[3 1 3 6 4 7 5 1 6 2 4 2 1 3 2 1]
608,64,[3 2 3 1 2 6 5 2 4 2 4 3 1 3 2 1]
1024,128,[1 3 2 1 2 4 1 2 4 2 4 3 1 5 7 1]
2696,256,[1 4 2 1 2 1 7 2 3 8 5 1 1 2 1 2]
796,64,[1 6 2 1 3 1 4 3 4 3 6 1 1 2 1 4]
628,64,[2 1 4 2 3 2 6 4 2 5 4 3 1 2 3 1]
2356,256,[1 2 5 1 4 5 8 2 3 1 6 1 1 2 1 3]
632,64,[1 2 4 1 3 4 2 4 4 1 5 3 1 2 6 1]
1704,128,[1 2 4 2 2 1 7 3 3 7 2 4 2 3 4 2]
2376,256,[2 1 3 1 1 3 2 5 5 8 6 1 1 3 1 3]
844,128,[1 3 2 1 4 1 7 2 1 2 1 3 2 1 2 1]
1132,128,[2 5 2 1 4 2 7 2 2 4 1 3 1 5 2 1]
1320,128,[1 2 4 2 5 3 2 3 1 7 6 2 2 1 4 1]
1520,128,[3 1 6 1 1 2 7 3 3 6 4 1 1 4 1 2]
1276,128,[1 2 5 2 3 7 4 1 5 4 5 4 2 1 3 1]
1000,64,[2 1 2 1 6 4 5 6 5 3 4 3 1 2 3 1]
1204,128,[3 5 4 3 1 2 7 4 2 4 5 3 1 2 3 2]
1008,128,[2 3 2 1 1 5 1 3 2 4 3 4 1 2 7 1]
1472,128,[1 2 3 2 3 7 4 1 6 3 6 3 2 1 2 1]
892,128,[1 3 2 1 3 2 1 3 2 4 7 2 1 2 4 1]
1624,128,[2 1 2 1 1 3 4 6 3 5 6 2 1 7 4 1]
1536,128,[1 7 2 3 2 1 4 6 4 6 2 3 2 1 4 1]
760,64,[1 3 4 1 3 5 3 2 5 4 6 3 1 3 4 1]
600,64,[1 2 4 2 5 1 3 1 3 2 6 3 2 3 4 1]
600,64,[1 2 4 2 4 6 3 1 2 3 5 2 1 2 4 1]
1588,128,[3 7 2 1 4 3 6 4 1 4 3 6 2 3 2 1]
588,64,[2 4 2 1 1 2 6 4 2 1 5 2 1 3 4 1]
1496,128,[4 2 1 2 6 1 2 1 4 6 1 2 1 3 7 1]
1708,128,[1 3 2 3 6 1 6 1 1 2 3 7 2 6 2 1]
1136,128,[3 4 2 1 4 3 5 7 2 1 3 2 1 3 5 1]
616,64,[1 2 4 1 2 3 6 2 4 1 5 4 2 4 1 2]
684,64,[1 5 2 1 3 6 5 2 2 4 2 3 1 3 4 1]
1280,128,[2 3 2 1 3 4 7 5 1 2 3 1 2 1 6 2]
1040,128,[3 4 3 1 1 7 4 2 4 5 1 3 1 2 3 1]
744,64,[1 6 2 3 4 2 4 2 2 3 2 1 1 6 1 2]
1220,128,[3 1 2 1 1 3 7 4 2 4 6 3 3 1 3 1]
1048,128,[1 2 3 2 4 5 2 1 2 3 7 4 1 4 3 2]
1408,128,[1 3 2 3 2 5 7 1 3 6 5 3 1 2 4 1]
2404,256,[1 2 5 2 2 1 6 4 5 4 8 2 1 2 3 1]
1088,128,[1 2 3 1 2 3 1 2 5 7 5 3 1 2 4 2]
1636,128,[2 6 2 1 5 3 1 6 1 4 3 4 2 7 2 1]
740,64,[1 3 4 1 6 2 3 2 1 3 6 3 2 1 3 2]
1480,128,[1 2 4 1 3 7 5 3 4 5 6 2 3 2 3 1]
1316,128,[1 2 3 2 2 6 4 1 5 2 7 4 2 3 2 1]
532,32,[1 2 5 1 2 5 3 2 3 1 5 1 1 5 2 3]
868,64,[3 1 3 1 1 6 4 2 3 5 6 3 1 2 3 1]
1488,128,[3 6 2 1 4 5 3 2 2 7 5 4 1 4 1 3]
1284,128,[3 1 2 1 1 6 4 3 2 7 1 2 1 5 3 1]
1276,128,[2 1 2 1 1 3 6 3 5 7 4 2 2 1 2 3]
1120,128,[1 2 4 7 3 5 2 1 2 1 3 2 1 4 2 5]
744,64,[1 2 5 1 3 6 3 2 4 1 5 4 1 2 4 1]
360,32,[3 1 2 3 1 2 5 1 3 5 3 2 1 4 2 3]
896,64,[1 6 3 2 4 5 4 3 3 6 3 1 1 3 1 2]
1132,128,[1 4 5 2 4 3 7 3 2 5 2 1 1 2 1 3]
668,64,[1 3 2 1 2 5 1 3 3 4 5 1 2 3 6 3]
632,64,[2 1 4 1 4 3 1 2 2 6 5 4 1 4 2 1]
1356,128,[1 3 2 1 2 4 7 3 5 3 6 4 2 4 1 2]
1328,128,[1 5 2 3 3 7 6 1 2 4 3 4 3 1 2 1]
572,64,[1 3 1 2 2 4 2 1 4 2 6 3 2 5 3 1]
968,64,[1 2 3 2 2 4 1 4 3 6 5 6 2 5 2 1]
560,64,[2 4 6 1 3 2 4 3 5 3 2 1 1 2 1 2]
1248,128,[2 3 1 3 3 1 2 5 1 3 6 2 3 7 3 1]
1056,128,[3 4 1 2 7 3 4 1 2 4 2 3 1 3 5 1]
2024,256,[1 3 1 4 2 5 8 1 3 4 3 2 1 3 2 1]
996,128,[1 4 3 2 2 5 2 1 1 4 7 2 2 1 3 1]
780,64,[1 3 4 2 4 6 5 1 2 5 4 3 4 3 2 1]
660,64,[2 1 4 2 1 2 5 3 5 6 3 1 1 3 1 3]
740,64,[2 1 4 3 5 2 5 4 2 4 6 2 1 2 3 1]
600,64,[1 2 4 2 4 5 6 1 1 2 4 2 2 3 2 1]
1508,128,[1 4 2 3 4 7 6 5 3 5 4 2 2 1 2 4]
1292,128,[1 3 1 3 2 5 6 1 4 7 2 3 1 3 1 2]
2256,256,[1 3 4 2 4 6 2 4 1 3 8 2 3 1 2 1]
768,64,[1 2 3 5 4 5 6 3 3 4 3 4 2 1 2 1]
1216,128,[2 3 2 1 3 4 1 2 2 5 7 5 1 3 5 2]
844,64,[1 3 2 1 2 4 5 6 1 6 1 3 2 1 3 1]
908,64,[1 2 4 2 3 4 6 3 1 3 2 5 3 1 6 1]
320,32,[1 2 3 1 4 1 2 4 1 5 3 1 2 3 4 3]
184,16,[1 2 3 2 2 3 4 3 3 4 2 1 2 1 3 2]
620,64,[2 5 3 2 3 6 5 3 2 3 1 2 1 2 3 1]
556,64,[1 3 1 3 2 4 3 1 1 5 6 2 3 1 3 1]
916,64,[1 3 6 2 2 5 4 1 4 6 3 2 2 4 2 1]
488,64,[1 2 1 2 2 4 3 4 4 3 6 2 2 1 3 1]
1348,128,[1 4 2 1 2 3 6 4 5 1 7 1 3 4 3 2]
792,64,[1 3 1 3 2 6 2 4 1 3 6 2 3 4 2 1]
1348,128,[1 2 1 2 3 6 4 1 1 4 5 7 4 1 3 2]
736,64,[1 4 2 1 2 3 6 2 4 5 4 5 1 2 3 1]
1500,128,[1 3 4 1 4 6 5 3 2 7 3 1 1 4 2 5]
1024,128,[2 1 3 2 4 2 7 1 2 5 4 3 1 3 1 2]
720,64,[2 6 2 1 1 2 3 2 3 6 4 3 1 2 1 2]
616,64,[2 5 4 2 4 2 3 1 1 3 6 2 2 4 2 1]
1340,128,[1 4 3 2 2 6 7 4 3 5 3 2 2 3 2 1]
668,64,[1 2 3 2 2 1 5 3 3 5 6 2 1 3 4 1]
1364,128,[2 1 4 1 1 3 6 3 3 5 3 4 2 7 2 3]
2336,256,[1 4 8 2 2 5 6 3 3 2 4 2 1 3 2 1]
